ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT2G45290.1,ARA:PENTOSE-P-PWY,TKL-2,2,18672497,18676451,+,3954,protein_coding,"Transketolase-2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:F4IW47]",3.9384470087271053e-4,0.017428094654258285,0.4333780860773524,0.015223593775318216,0.14111746478210493,0.2972592330136528,0.6693857569851459,0.9068250161690296,-0.05247139758777947,0,0,0,7
AT2G45290.2,ARA:PENTOSE-P-PWY,TKL-2,2,18672563,18676484,+,3921,protein_coding,"Transketolase-2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:F4IW47]",0.005753872373761962,0.10898289496060544,0.39105297240352865,0.9169158508933666,0.9796804330442195,-0.014829847379714477,0.2504054723425218,0.6589590855159625,-0.16349705317759056,0,0,0,7
AT3G01850.1,ARA:PENTOSE-P-PWY,,3,299949,302277,-,2328,protein_coding,Ribulose-phosphate 3-epimerase [Source:UniProtKB/TrEMBL;Acc:Q94K13],0.2785234245371437,0.7534782407589804,0.4731492974631402,0.03760335924649996,0.23967296098148688,0.8948441770267884,0.2903193125071841,0.6954968012372736,0.46049641502556027,0,0,0,5
AT3G01850.4,ARA:PENTOSE-P-PWY,,3,299993,301539,-,1546,protein_coding,Ribulose-phosphate 3-epimerase [Source:UniProtKB/TrEMBL;Acc:Q94K13],0.9578420257447212,0.9939609076844966,0.04106274381156888,0.8724067733963847,0.965929643022917,-0.1249734919877088,0.8549777720991365,0.9650040540703506,0.14175388071281086,0,0,0,4
AT3G01850.3,ARA:PENTOSE-P-PWY,,3,299993,301539,-,1546,protein_coding,Ribulose-phosphate 3-epimerase [Source:UniProtKB/TrEMBL;Acc:Q94K13],0.5547046517420173,0.8993594881597695,0.1546080388856755,0.3729409584223539,0.7290796746612492,-0.235128675948774,0.27669957208984924,0.6831585296411827,-0.2868083178783496,0,0,0,2
AT3G02360.1,ARA:PENTOSE-P-PWY,PGD2,3,481776,484152,+,2376,protein_coding,"6-phosphogluconate dehydrogenase, decarboxylating [Source:UniProtKB/TrEMBL;Acc:A0A178VK18]",0.0946944349621256,0.5054893514291555,0.41147934700714006,0.2722299445809501,0.6418247123509123,-0.2710580022824951,0.03374196040492216,0.25844128730392146,-0.5245947588918153,0,0,0,7
AT3G02360.2,ARA:PENTOSE-P-PWY,PGD2,3,482028,484147,+,2119,protein_coding,"6-phosphogluconate dehydrogenase, decarboxylating [Source:UniProtKB/TrEMBL;Acc:A0A178VK18]",0.008275735536564062,0.13669775649919433,0.25886770811770327,0.5897862707424313,0.863965698332409,0.052890760863264594,0.010463499852273715,0.12995915304388284,-0.2513500208548347,0,0,0,7
AT3G04790.1,ARA:PENTOSE-P-PWY,RPI3,3,1313297,1314288,+,991,protein_coding,EMB3119 [Source:UniProtKB/TrEMBL;Acc:A0A178V804],0.2965768717623571,0.768110493460947,-0.13201310891855753,0.9465437645084177,0.988222920650553,-0.008452554348795535,0.3893306063191865,0.7671189398446937,-0.10855398881874158,0,0,0,10
AT3G04880.1,ARA:PENTOSE-P-PWY,DRT102,3,1346273,1347377,-,1104,protein_coding,DNA damage-repair/toleration protein DRT102 [Source:UniProtKB/Swiss-Prot;Acc:Q05212],0.12745345846738915,0.5699097082686115,-0.15659591687774202,0.9109726302806309,0.9772053570312816,0.011438273292091308,0.17672116938892538,0.572909027510951,0.13747946331789804,0,0,0,1
AT3G27300.3,ARA:PENTOSE-P-PWY,G6PD5,3,10083049,10086683,-,3634,protein_coding,Glucose-6-phosphate 1-dehydrogenase [Source:UniProtKB/TrEMBL;Acc:A0A1I9LLZ6],0.41577571308430594,0.8456074432281361,-0.16914010082686198,0.35589538198719983,0.7150892935630395,-0.1919012615125821,0.26624569429802475,0.6739371050584235,-0.2310667370737773,0,0,0,8
AT3G27300.3,ARA:PENTOSE-P-PWY,G6PD5,3,10083049,10086683,-,3634,protein_coding,Glucose-6-phosphate 1-dehydrogenase [Source:UniProtKB/TrEMBL;Acc:A0A1I9LLZ6],0.41577571308430594,0.8456074432281361,-0.16914010082686198,0.35589538198719983,0.7150892935630395,-0.1919012615125821,0.26624569429802475,0.6739371050584235,-0.2310667370737773,0,0,0,8
AT3G49360.1,ARA:PENTOSE-P-PWY,PGL2,3,18303007,18304466,-,1459,protein_coding,Probable 6-phosphogluconolactonase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q8LG70],1.1936137312913445e-4,0.007205671169655571,0.7664587367358324,2.0529468000086793e-10,8.236912817587062e-8,1.235739226367813,6.32023269313215e-7,7.757763169968023e-5,0.9762417616352181,0,1,0,5
AT3G60750.1,ARA:PENTOSE-P-PWY,TKL-1,3,22453668,22457458,+,3790,protein_coding,"Transketolase-1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8RWV0]",0.3289369419469967,0.7912936594604264,0.19579607123037815,0.011018731421759066,0.11521146428699869,-0.5100729141254853,7.338662482817287e-4,0.020943480665672396,-0.6775597263745333,0,0,0,2
AT3G60750.2,ARA:PENTOSE-P-PWY,TKL-1,3,22453696,22456935,+,3239,protein_coding,"Transketolase-1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8RWV0]",0.4208666330774065,0.847485068038761,0.210367674113631,1.8919352754725018e-4,0.0068335412768937434,-0.9776294705966736,0.08336391475679279,0.41106150055727014,-0.45288790728229117,0,0,0,3
AT5G13110.1,ARA:PENTOSE-P-PWY,G6PD2,5,4158639,4161845,+,3206,protein_coding,"Glucose-6-phosphate 1-dehydrogenase 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9FY99]",0.5847246263582635,0.9085440051090053,0.10261565707304308,2.1949255432799047e-4,0.007526018935516632,-0.6959004433771412,3.619196972725356e-5,0.0022043200194892813,-0.7778063851154632,0,0,0,2
AT5G13420.1,ARA:PENTOSE-P-PWY,,5,4301792,4304315,-,2523,protein_coding,Aldolase-type TIM barrel family protein [Source:UniProtKB/TrEMBL;Acc:Q9LYR4],0.50020528406607,0.8799378390990823,0.11694428440383581,7.808297216952843e-4,0.01867461261442405,-0.5830434372008219,1.2408017572778306e-4,0.005600602003112579,-0.6660700215921654,0,0,0,2
AT5G24400.1,ARA:PENTOSE-P-PWY,PGL3,5,8330243,8331963,-,1720,protein_coding,"Probable 6-phosphogluconolactonase 5, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q84WW2]",0.767329667453432,0.9571733012705728,0.024267265730034352,0.5251222909784306,0.8276949531563864,0.05209373568867178,0.27643477963131996,0.6830099546441712,-0.08936443830452219,0,0,0,9
AT5G24410.1,ARA:PENTOSE-P-PWY,PGL4,5,8332420,8334129,-,1709,protein_coding,Probable 6-phosphogluconolactonase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9FIN1],3.317732527165918e-6,4.602323668089725e-4,-1.1898478299999227,0.8885582977881851,0.971131254619034,-0.03449465922970096,0.0112542217353887,0.13592071611946854,0.6155822973046359,-1,0,0,1
AT5G35790.1,ARA:PENTOSE-P-PWY,G6PD1,5,13956672,13959830,-,3158,protein_coding,"Glucose-6-phosphate 1-dehydrogenase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q43727]",0.14991936791122792,0.6072367421990782,-0.6422542574167359,0.7358696744417492,0.9243032388390197,-0.1471273125013297,0.042064881758757534,0.2915337702064319,0.8590601514768258,0,0,0,4
AT5G40760.1,ARA:PENTOSE-P-PWY,G6PD6,5,16310663,16314811,+,4148,protein_coding,G6PD6 [Source:UniProtKB/TrEMBL;Acc:A0A384LPG4],0.41050838521551686,0.8438674149004016,0.5622164884973045,0.4368732393570503,0.7739571912743,0.5312045518107261,0.14230552072664807,0.5237428633125387,1.0007934388065907,0,0,0,6
AT5G40760.2,ARA:PENTOSE-P-PWY,G6PD6,5,16310989,16314777,+,3788,protein_coding,G6PD6 [Source:UniProtKB/TrEMBL;Acc:A0A384LPG4],0.3003852080504182,0.7702389292109358,0.0736040872039743,0.2309419208580365,0.5998242238169794,-0.08537098937788123,2.0492318037109292e-9,6.598176897465559e-7,-0.42913599617117565,0,0,0,2
AT5G41670.2,ARA:PENTOSE-P-PWY,PGD3,5,16664674,16667171,-,2497,protein_coding,"6-phosphogluconate dehydrogenase, decarboxylating [Source:UniProtKB/TrEMBL;Acc:A0A178UQL8]",0.08443989318678403,0.4794741228572892,0.6277473705673142,2.852154700332737e-4,0.009012957098334625,-1.3223735610436944,3.6391106396600515e-4,0.012524996247344997,-1.2990325393725752,0,-1,-1,7
AT5G41670.1,ARA:PENTOSE-P-PWY,PGD3,5,16665026,16667390,-,2364,protein_coding,"6-phosphogluconate dehydrogenase, decarboxylating [Source:UniProtKB/TrEMBL;Acc:A0A178UQL8]",0.11722152677061613,0.55256769006051,0.5354895433176866,6.118628298474536e-4,0.015694748656449663,-1.1734643455426674,9.319447462961535e-6,7.255898610483127e-4,-1.5188517966409676,0,-1,-1,2
AT5G41670.4,ARA:PENTOSE-P-PWY,PGD3,5,16665254,16667390,-,2136,protein_coding,"6-phosphogluconate dehydrogenase, decarboxylating [Source:UniProtKB/TrEMBL;Acc:A0A178UQL8]",0.1746967893028698,0.6453400724710942,0.40908322131839475,1.3435099039667295e-5,8.226932400554356e-4,-1.3130266757316598,1.3077028013749371e-6,1.423561719252409e-4,-1.4595990178824287,0,-1,-1,2
AT5G44520.1,ARA:PENTOSE-P-PWY,,5,17934287,17936527,-,2240,protein_coding,NagB/RpiA/CoA transferase-like superfamily protein [Source:TAIR;Acc:AT5G44520],0.6365012883667027,0.925881592848161,0.2709093296645521,0.6607875344811263,0.8966830137264834,0.2516684572282436,0.5108380928813634,0.8386614015789674,0.3759371139445544,0,0,0,6
AT5G61410.2,ARA:PENTOSE-P-PWY,RPE,5,24683606,24686109,-,2503,protein_coding,RPE [Source:UniProtKB/TrEMBL;Acc:A0A178UPG9],0.627236393508817,0.9232154867534458,0.1706535440891769,0.3757826949276247,0.7312719273957151,-0.31555348388676974,0.5955470697729188,0.8793219224620646,0.18613590428861201,0,0,0,3
AT5G61410.1,ARA:PENTOSE-P-PWY,RPE,5,24683606,24686217,-,2611,protein_coding,RPE [Source:UniProtKB/TrEMBL;Acc:A0A178UPG9],0.19331389408717517,0.6681409358695782,-0.18335373438830108,0.10973474464322,0.42268081465812296,-0.22586407598569938,0.22905705777882046,0.6375858725029344,-0.168990928027612,0,0,0,8
