ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT3G13930.1,ARA:PYRUVDEHYD-PWY,,3,4595767,4600469,+,4702,protein_coding,"Dihydrolipoyllysine-residue acetyltransferase component 2 of pyruvate dehydrogenase complex, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q8RWN9]",0.5296368239147585,0.8901952841068448,-0.10239125478833964,0.30260731183476014,0.670496953906181,-0.1679413073858168,0.03821475135543555,0.276328014108258,-0.33768351062314234,0,0,0,2
AT3G16950.1,ARA:PYRUVDEHYD-PWY,LPD1,3,5786298,5790536,-,4238,protein_coding,"Dihydrolipoyl dehydrogenase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:A8MS68]",0.9630926041284705,0.9944633830616663,-0.00725548086692382,0.32612718237565946,0.6900279300825488,-0.1541281408675938,0.8056591308809767,0.9509008111969405,0.03854804353445593,0,0,0,4
AT3G16950.2,ARA:PYRUVDEHYD-PWY,LPD1,3,5786385,5790525,-,4140,protein_coding,"Dihydrolipoyl dehydrogenase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:A8MS68]",0.9593691151415434,0.9941416613872613,0.02398185168694219,0.985638700958754,0.9964415824188664,-0.008478697360775606,0.331972421644959,0.727774058678187,0.45389992025923637,0,0,0,4
AT3G17240.1,ARA:PYRUVDEHYD-PWY,LPD2,3,5889663,5892332,-,2669,protein_coding,"Dihydrolipoyl dehydrogenase 2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9M5K2]",0.6641686104014539,0.9325383080246943,-0.05315260645114733,0.13188418385982936,0.46264022293860607,-0.1845410813535885,9.275850946386751e-4,0.024933901907058374,-0.40578772360806287,0,0,0,2
AT3G17240.3,ARA:PYRUVDEHYD-PWY,LPD2,3,5889877,5892249,-,2372,protein_coding,"Dihydrolipoyl dehydrogenase 2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9M5K2]",0.6337372421875469,0.9253214416817163,-0.1256443213376988,0.6459771573650768,0.8897452448782084,-0.12113415386382329,0.9199951144680553,0.9815185128103092,0.026465164870183286,0,0,0,4
AT3G17240.2,ARA:PYRUVDEHYD-PWY,LPD2,3,5891507,5892216,-,709,protein_coding,"Dihydrolipoyl dehydrogenase 2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9M5K2]",0.6041916757154067,0.9146137607254786,0.1497807900719259,0.05471177646972596,0.2941523950118347,0.5417345884413748,0.5880964809719593,0.8764542490184223,0.15554132733398268,0,0,0,5
AT3G25860.1,ARA:PYRUVDEHYD-PWY,LTA2,3,9460433,9463013,+,2580,protein_coding,"Dihydrolipoyllysine-residue acetyltransferase component 4 of pyruvate dehydrogenase complex, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SQI8]",0.8854805779021057,0.9837440685142131,-0.026796828037517158,0.4287784032043267,0.7683375257455508,-0.14730700573196812,0.5326720782766805,0.8503305660228488,0.11598939001590819,0,0,0,4
AT3G52200.1,ARA:PYRUVDEHYD-PWY,LTA3,3,19360129,19366417,+,6288,protein_coding,Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex [Source:UniProtKB/TrEMBL;Acc:F4J5T2],0.641060190801702,0.9273392630027173,-0.04372321627061047,0.35391752280863187,0.7137292459221036,-0.08697152030256579,0.03639521293546229,0.26974615921175343,-0.19634270410843466,0,0,0,2
AT4G16155.1,ARA:PYRUVDEHYD-PWY,LPD2,4,9153570,9157133,-,3563,protein_coding,"Dihydrolipoyl dehydrogenase 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:F4JLP5]",0.29953414176842824,0.7694699134091427,0.17431742571243455,0.724035584052179,0.9214248088866843,-0.05952715849637333,0.8771960005283526,0.9711675985707099,0.025988276710066704,0,0,0,3
AT5G17780.2,ARA:PYRUVDEHYD-PWY,,5,5867169,5869065,-,1896,protein_coding,alpha/beta-Hydrolases superfamily protein [Source:TAIR;Acc:AT5G17780],0.3528433172163752,0.8087054280647589,-0.5226626502407028,0.2828396002980803,0.6529795719008069,-0.6055997031001911,0.7849378520407787,0.9447424131333823,0.1512887656412137,0,0,0,4
AT5G17780.1,ARA:PYRUVDEHYD-PWY,,5,5867283,5869050,-,1767,protein_coding,alpha/beta-Hydrolases superfamily protein [Source:TAIR;Acc:AT5G17780],0.6764315087321112,0.9358650099325876,0.42387211026463584,0.6857852670735676,0.90655782303734,0.410958395525758,0.34018524680274465,0.7331520798692494,-0.9774715256747231,0,0,0,9
AT5G50850.1,ARA:PYRUVDEHYD-PWY,PDH2,5,20689243,20693470,+,4227,protein_coding,Pyruvate dehydrogenase E1 component subunit beta [Source:UniProtKB/TrEMBL;Acc:A0A178UM82],0.6837956931363152,0.9378699614636201,-0.044696656899283975,0.2415309477498514,0.6116084153552661,-0.12855343004764305,0.0012694445996844896,0.031343570784824276,-0.3538669411887111,0,0,0,2
