ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT3G14930.3,ARA:PWYQT-62,HEME1,3,5020591,5022959,+,2368,protein_coding,"Uroporphyrinogen decarboxylase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q93ZB6]",0.6030305780880163,0.91443312606026,-0.13007724427694992,0.32197965821986474,0.6853093564739828,0.2459291090683054,0.4029541135315695,0.7743463943116132,-0.20919692664850445,0,0,0,10
AT3G48730.1,ARA:PWYQT-62,GSA2,3,18049571,18051778,+,2207,protein_coding,"Glutamate-1-semialdehyde 2,1-aminomutase 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q42522]",0.19542856505023706,0.6700679445775243,-0.24205759039426764,0.6615698937757155,0.8966884973934139,-0.08142644051060534,0.11003785375629677,0.46932828704601404,0.2934031946728156,0,0,0,4
AT4G01690.1,ARA:PWYQT-62,PPOX1,4,729863,732433,+,2570,protein_coding,Protoporphyrinogen oxidase [Source:UniProtKB/TrEMBL;Acc:A0A178UVN5],0.062115320913253134,0.41641951081890877,-0.1617178535675023,0.6395362946825793,0.8870547813564906,-0.04039227171767667,0.5225475996307752,0.8446087127447718,-0.05496306442428731,0,0,0,1
AT4G03205.2,ARA:PWYQT-62,hemf2,4,1412785,1414782,+,1997,protein_coding,Coproporphyrinogen III oxidase [Source:TAIR;Acc:AT4G03205],0.3576434511641789,0.8109479257536198,-0.31187031651818004,0.39798901442240375,0.7476926680399103,-0.28620165628551564,0.4000980270866693,0.772211721483533,0.27305205440188446,0,0,0,4
AT4G03205.1,ARA:PWYQT-62,hemf2,4,1412785,1414902,+,2117,protein_coding,Coproporphyrinogen III oxidase [Source:TAIR;Acc:AT4G03205],0.04018757290185852,0.33693328481112217,0.5208580737415166,0.010505526639007546,0.11206728853563526,0.6455467562307975,0.02822188084464437,0.2351790818706111,0.5535996339495162,0,0,0,6
AT5G08280.1,ARA:PWYQT-62,HEMC,5,2663499,2665826,-,2327,protein_coding,"Porphobilinogen deaminase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q43316]",0.7907562808644715,0.9635407248692671,-0.027039637218709965,0.021550850342721268,0.17267658983995024,0.23188038593206253,0.6446651456990719,0.8995989390309564,0.046701634564882126,0,0,0,5
AT5G14220.5,ARA:PWYQT-62,HEMG2,5,4582884,4587435,-,4551,protein_coding,Flavin containing amine oxidoreductase family [Source:TAIR;Acc:AT5G14220],0.37150146039337134,0.8197389257455688,-0.12652447098962644,0.3733343136713281,0.7292504528467283,0.1251832332249123,0.47119412599184046,0.817829099761148,-0.1017004257491718,0,0,0,10
AT5G14220.2,ARA:PWYQT-62,HEMG2,5,4583252,4587448,-,4196,protein_coding,Flavin containing amine oxidoreductase family [Source:TAIR;Acc:AT5G14220],0.13122651695954154,0.5770464625673027,0.6826167511527095,0.11242683904936508,0.4278395083982209,0.7177588140476432,0.34865661844679213,0.7400071395317975,0.4247319901072398,0,0,0,6
AT5G26030.1,ARA:PWYQT-62,FC1,5,9096451,9099178,+,2727,protein_coding,"Ferrochelatase-1, chloroplastic/mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:P42043]",0.9019183026690077,0.9865429902536709,0.017440392742431175,0.022424006109260586,0.17698242285059984,-0.3236749591954776,9.300483625572914e-5,0.0044928158077367115,-0.5545254675947439,0,0,0,2
AT5G40850.1,ARA:PWYQT-62,UPM1,5,16365900,16369316,+,3416,protein_coding,AT5g40850/MHK7_8 [Source:UniProtKB/TrEMBL;Acc:Q42606],0.49290901146981503,0.8777627133784738,0.3758608866305752,0.010403182847721675,0.11150652364930386,-1.422490306269895,0.05333727304072477,0.33158655223158706,-1.0677187926920184,0,-0,-0,2
AT5G40850.2,ARA:PWYQT-62,UPM1,5,16366353,16368923,+,2570,protein_coding,AT5g40850/MHK7_8 [Source:UniProtKB/TrEMBL;Acc:Q42606],0.9012038878026699,0.9865028762843637,-0.03313279983732212,1.2020020502175319e-8,2.6704313317312145e-6,-1.5266525901703565,5.379154057395123e-4,0.01669828236294347,-0.9251430793110176,0,-1,0,2
AT5G40850.3,ARA:PWYQT-62,UPM1,5,16366353,16368952,+,2599,protein_coding,AT5g40850/MHK7_8 [Source:UniProtKB/TrEMBL;Acc:Q42606],0.866935585746802,0.9791414323632954,0.04082913358080771,1.642027004138145e-8,3.4756669232473713e-6,-1.3821257957838708,1.192346901404771e-4,0.005453513641444103,-0.9398046244710134,0,-1,0,2
AT5G63570.1,ARA:PWYQT-62,GSA1,5,25451800,25453845,+,2045,protein_coding,"Glutamate-1-semialdehyde 2,1-aminomutase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P42799]",0.4284916093185158,0.8498645737550804,-0.08125034125235535,0.5953185544548767,0.8668633993268847,-0.054483308678130754,0.12220131032422384,0.490886479175184,-0.15860045563044972,0,0,0,8
AT5G63570.2,ARA:PWYQT-62,GSA1,5,25451875,25453841,+,1966,protein_coding,"Glutamate-1-semialdehyde 2,1-aminomutase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P42799]",0.002889917052282236,0.06906951070945197,2.3447092397810656,0.004208711736592479,0.061817647016211105,2.2545052663437137,0.03808896796757512,0.2760905065875029,1.642827037603242,0,0,0,9
