ID,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Mock_1,Mock_2,Mock_3,Flg22_1,Flg22_2,Flg22_3,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,cl
AT4G32980.2,ATH1,4,15914722,15918044,-,3322,protein_coding,Homeobox protein ATH1 [Source:UniProtKB/Swiss-Prot;Acc:P48731],2.7625979464845534,0,3.106619824651406,3.783102892111799,3.1917257348581187,3.5434169845790513,0.279158917373648,0.7543309842498512,1.2455371705838132,3
AT2G03890.2,PI4KG7,2,1185525,1188545,+,3020,protein_coding,UBDK GAMMA 7 [Source:UniProtKB/TrEMBL;Acc:A0A178VP74],6.634664704403041,6.633573187776915,6.372367527193293,6.946576620600026,7.831749260974075,8.047543623015263,0.14585836204466973,0.6029572873720844,1.137897035824996,3
AT5G15630.3,COBL4,5,5084604,5086792,+,2188,protein_coding,COBRA-like protein 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9LFW3],5.453440900888462,5.523913285647468,5.974085734323398,5.9458292083716175,6.653613992897969,7.397826049310336,0.05769753801773151,0.4024053173734853,1.1314295687192915,3
AT3G09800.4,,3,3006513,3008610,-,2097,protein_coding,SNARE-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:A0A1I9LRF9],2.989757764903248,2.483617156311411,3.5196335731144552,3.249609563511568,3.6074392270915814,4.8630441822061155,0.14058942569643967,0.5937952960167328,1.1241408108810576,3
AT5G59890.2,ADF4,5,24122525,24123912,+,1387,protein_coding,Actin-depolymerizing factor 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZSK3],2.4928626068883792,3.9724661986315115,2.9377056350499657,3.402581380531236,5.233299377002432,3.5434169845790513,0.15093746381256676,0.6084432975551044,1.1156279164513179,3
AT3G53270.2,,3,19750047,19753198,-,3151,protein_coding,"Small nuclear RNA activating complex (SNAPc), subunit SNAP43 protein [Source:UniProtKB/TrEMBL;Acc:Q8RXK3]",5.414826829134901,4.406612295626786,2.52569632892835,4.729729372252095,5.608959054134375,6.105013935459682,0.26049329716040237,0.7381596154016415,1.0896565782995746,3
AT5G52110.1,CCB2,5,21172421,21174005,-,1584,protein_coding,"Protein COFACTOR ASSEMBLY OF COMPLEX C SUBUNIT B CCB2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9FJ81]",0,3.7928911420385325,4.455324418422807,3.783102892111799,5.416241639769856,4.204969600544553,0.30322696340157607,0.7718423190348906,1.0787263142243821,3
AT5G40820.1,ATRAD3,5,16342728,16353898,-,11170,protein_coding,Ataxia telangiectasia-mutated and RAD3-related [Source:TAIR;Acc:AT5G40820],0,6.305252988485069,5.737244462358369,6.64300958558754,6.682473716055018,6.2220027799694115,0.547422654035654,0.8969773435341416,1.0714021455823508,3
AT1G62200.2,,1,22980934,22984359,-,3425,protein_coding,Major facilitator superfamily protein [Source:TAIR;Acc:AT1G62200],5.011018218499521,5.523913285647467,4.975193766628013,5.642087079301771,5.856966514140833,6.885732801302622,0.1470132387701345,0.6041910647724811,1.0639025243827729,3
AT5G53850.6,,5,21860922,21865018,-,4096,protein_coding,haloacid dehalogenase-like hydrolase family protein [Source:TAIR;Acc:AT5G53850],4.787452844545965,0,3.5196335731144552,0,6.111608311171989,3.2811487297516924,0.616001186066692,0.9190515323520648,1.0549324842186258,3
AT3G18640.1,,3,6413270,6416599,-,3329,protein_coding,Zinc finger CCCH domain-containing protein 38 [Source:UniProtKB/Swiss-Prot;Acc:Q9LIH5],7.540379903679498,7.592356580018439,6.684147985749045,8.99905561408242,8.350856603809897,7.285820822089988,0.3519458928249116,0.8082625394317255,1.0492180238583197,3
AT3G49410.4,,3,18325304,18329191,+,3887,protein_coding,"Transcription factor IIIC, subunit 5 [Source:UniProtKB/TrEMBL;Acc:F4IXX4]",4.593633859566178,5.2381692849912795,3.3946549046680525,4.944333221282724,5.416241639769856,6.184050889714376,0.11525717237723195,0.5476718582988026,1.045026601974217,3
AT1G78750.1,,1,29612904,29614884,-,1980,protein_coding,F-box/FBD/LRR-repeat protein At1g78750 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZV93],0,1.5044637728747368,0.9647332386523769,0,1.0123034224110756,2.5472436773954037,0.5885966976346809,NA,1.0445238612102508,3
AT1G72800.1,,1,27397089,27398500,+,1411,protein_coding,RNA-binding (RRM/RBD/RNP motifs) family protein [Source:UniProtKB/TrEMBL;Acc:Q9CAJ2],4.104444098041156,3.693960568591336,3.5196335731144557,4.406932605060761,3.3439992634956064,5.65594366969121,0.123507067043366,0.5646411710383099,1.0380227565721694,3
AT1G54150.2,SPL2,1,20215395,20217000,+,1605,protein_coding,E3 ubiquitin-protein ligase SPL2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SYH3],0,3.473079788099641,2.265079909517326,2.884268112884322,2.341563519858522,4.2788490550450655,0.39023021987228546,0.8325091972215397,1.0336516696395177,3
AT1G11840.1,ATGLX1,1,3995158,3997965,+,2807,protein_coding,,0,3.473079788099641,4.516592614106659,4.254446689789234,3.7230723979143843,5.1653164881903395,0.2720803516159259,0.7478405189984988,1.013946805721756,3
