ID,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Mock_1,Mock_2,Mock_3,Flg22_1,Flg22_2,Flg22_3,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,cl
AT1G08440.1,ALMT2,1,2662967,2665584,+,2617,protein_coding,Aluminum-activated malate transporter 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SJE8],1.1091829133441469,1.9091156171552768,0.9647332386523769,2.6597936638251216,2.0184160092887753,6.084559105099062,0.009215105230299782,0.14608053910918348,3.9402956440754124,7
AT2G29470.1,GSTU3,2,12628422,12629640,-,1218,protein_coding,Glutathione S-transferase U3 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZW28],2.160824389871925,1.909115617155277,1.9467712125878611,5.37252181166025,4.724007764471898,5.813393281822244,6.662418984671825e-5,0.004712651974233396,3.7437860354248906,7
AT4G38420.1,sks9,4,17982616,17985384,+,2768,protein_coding,Putative pectinesterase [Source:UniProtKB/TrEMBL;Acc:Q8VYB3],6.923058506329626,6.736585105171401,6.468528579813599,10.412329780647184,10.023069486730025,10.193060518037097,7.353967921106251e-4,0.027429027355273927,3.5097085050104138,7
AT1G06130.1,GLX2-4,1,1857757,1860938,-,3181,protein_coding,GLX2-4 [Source:UniProtKB/TrEMBL;Acc:A0A178WGQ2],0,2.483617156311411,2.52569632892835,5.546804004233773,5.309281919329234,4.480182688212184,0.00460555647410119,0.09437641855580561,3.471823088255692,7
AT5G38990.1,,5,15608685,15611664,+,2979,protein_coding,Probable receptor-like protein kinase At5g38990 [Source:UniProtKB/Swiss-Prot;Acc:Q9FID9],1.1091829133441469,0,0.9647332386523773,3.402581380531236,1.0123034224110756,3.6585994201632306,0.01209800922777386,NA,3.455677756783479,7
AT2G37870.1,,2,15859204,15859942,+,738,protein_coding,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9SHA0],3.652181693117092,5.050974374322627,4.930868871040826,7.540058634745587,6.818699774589198,8.982611929054075,3.0399344999772975e-6,4.344469657084902e-4,3.4476062090479784,7
AT1G56160.1,ATMYB72,1,21022384,21023587,+,1203,protein_coding,MYB72 [Source:UniProtKB/TrEMBL;Acc:A0A178W4I7],3.3586599662022834,5.202623161463151,2.52569632892835,6.4281227199633415,8.416747918575673,6.736396391262313,0.0018563052324985063,0.051584291535233785,3.4104193752227525,7
AT1G03790.1,SOM,1,954290,956144,+,1854,protein_coding,Zinc finger CCCH domain-containing protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZWA1],1.7287776314278425,2.2247762417604093,0.9647332386523773,4.332703338683258,4.2711510215942194,5.125822706122362,1.8747601068285988e-4,0.010098827952379976,3.3582520319711144,7
AT2G33490.2,,2,14183263,14188105,+,4842,protein_coding,Uncharacterized protein At2g33490 [Source:UniProtKB/Swiss-Prot;Acc:O22799],0,4.406612295626786,5.4537354287667625,8.048996619136323,8.184289190412441,6.240610785023918,0.040716023579423326,0.33922869253401644,3.314813495912557,7
AT2G45570.1,CYP76C2,2,18779321,18781973,-,2652,protein_coding,Cytochrome P450 76C2 [Source:UniProtKB/Swiss-Prot;Acc:O64637],0,0.9400509454986085,1.5377459377206832,4.171700441259256,2.6054102972499362,2.9603690990350424,0.011261531380373948,NA,3.297068142006068,7
AT1G35290.1,ALT1,1,12947517,12948849,-,1332,protein_coding,"Acyl-acyl carrier protein thioesterase ATL1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9C7I5]",1.1091829133441469,0,1.9467712125878611,3.8904962284416307,0,4.711211651496133,0.023022300163897173,NA,3.2848641733949093,7
AT3G55130.1,ABCG19,3,20433839,20436453,-,2614,protein_coding,ABC transporter G family member 19 [Source:UniProtKB/Swiss-Prot;Acc:Q9M3D6],3.652181693117092,0,1.5377459377206832,5.76006831547756,4.3452155949217985,5.762795581829901,7.666736588994797e-4,0.028368950937164232,3.273085523562748,7
AT2G36970.1,UGT86A1,2,15528877,15530779,+,1902,protein_coding,Glycosyltransferase (Fragment) [Source:UniProtKB/TrEMBL;Acc:W8Q6X6],1.7287776314278425,2.70300674632173,0.9647332386523769,4.8410179686120784,3.8301212627596493,5.415096664002759,1.3465583690859016e-4,0.007940725573992672,3.216957817059511,7
AT4G12890.1,,4,7546292,7547642,+,1350,protein_coding,At4g12890 [Source:UniProtKB/TrEMBL;Acc:Q0V809],1.1091829133441469,0.9400509454986085,0,3.5408770127637252,2.6054102972499362,1.966097746181624,0.04569338788246927,NA,3.1962879407603197,7
AT2G26690.1,NPF6.2,2,11347147,11350993,-,3846,protein_coding,Protein NRT1/ PTR FAMILY 6.2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SZY4],0,5.2381692849912795,3.741157802887507,6.64300958558754,7.079602554823966,7.775000560637833,0.022351138084135733,0.2436298794698696,3.1946892748811977,7
AT2G05520.1,GRP3,2,2025991,2027283,+,1292,protein_coding,Glycine-rich protein 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9SL15],5.15854023872204,3.5877432418836714,4.020345890600543,8.233694739153146,6.624165154070856,7.193327643551829,2.8421061869808693e-6,4.146366479350059e-4,3.1653660671591006,7
AT1G35310.1,MLP168,1,12956119,12957090,-,971,protein_coding,MLP-like protein 168 [Source:UniProtKB/Swiss-Prot;Acc:Q9C7I3],2.7625979464845534,2.70300674632173,0.9647332386523769,5.5135912881492954,4.667386833084597,5.277697841587551,3.7990447869146894e-5,0.0031115509803002154,3.140661432827284,7
AT2G29100.1,ATGLR2.9,2,12501092,12504912,-,3820,protein_coding,Glutamate receptor [Source:UniProtKB/TrEMBL;Acc:A0A178VR79],3.185968080546225,0,2.265079909517326,5.174255224660195,5.667872996736208,3.864578521375148,0.002083378101226436,0.055684641215127575,3.0841018306926107,7
AT3G17520.1,,3,5999174,6000447,-,1273,protein_coding,Late embryogenesis abundant protein (LEA) family protein [Source:UniProtKB/TrEMBL;Acc:F4J573],1.7287776314278425,3.0615633034164684,1.9467712125878611,2.6597936638251216,3.8301212627596493,6.430868971191598,0.0172518150375116,0.2104706406862968,3.0430427428169304,7
AT1G52690.2,LEA7,1,19619724,19621534,+,1810,protein_coding,Late embryogenesis abundant protein 7 [Source:UniProtKB/Swiss-Prot;Acc:Q96270],5.491048342115759,6.3219146596370965,4.3913384478630615,5.815627603200257,6.547800652838255,9.968682671248478,0.013999101570163689,0.18726305352524122,3.0063488421416293,7
AT2G30660.2,,2,13058250,13061612,-,3362,protein_coding,Probable 3-hydroxyisobutyryl-CoA hydrolase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q6NMB0],7.079369416245611,5.7376859863638225,5.9070243212094935,9.888527038303822,9.386409656239838,8.470443413117476,2.126915717398035e-7,4.7661628928029085e-5,3.0061852518927705,7
AT2G30660.1,,2,13058250,13061675,-,3425,protein_coding,Probable 3-hydroxyisobutyryl-CoA hydrolase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q6NMB0],7.079369416245611,5.7376859863638225,5.9070243212094935,9.888527038303822,9.386409656239838,8.470443413117476,2.126915717398035e-7,4.7661628928029085e-5,3.0061852518927705,7
AT3G59770.3,SAC9,3,22079033,22086149,-,7116,protein_coding,SacI homology domain-containing protein / WW domain-containing protein [Source:UniProtKB/TrEMBL;Acc:F4J9G0],3.358659966202284,7.048314953667429,0.9647332386523773,1.0453628119256622,10.000326647632145,6.7099319391949575,0.21622667489107286,0.6924325288964166,2.9936921191289008,7
AT2G23970.1,GGP5,2,10199675,10201095,+,1420,protein_coding,Gamma-glutamyl peptidase 5 [Source:UniProtKB/Swiss-Prot;Acc:O82225],1.1091829133441469,1.909115617155277,2.265079909517326,5.334988558434234,4.1105357690651685,2.9603690990350424,0.0017128761720882567,0.049008554092302516,2.9872981036290764,7
AT1G52120.1,JAL12,1,19396081,19398244,-,2163,protein_coding,Jacalin-related lectin 12 [Source:UniProtKB/Swiss-Prot;Acc:Q0WMR0],5.414826829134901,7.5854731061327145,5.762756638185021,9.440149157693238,9.679108691254209,9.550866934329857,1.5446754890169977e-5,0.0015397831004574777,2.980927185541445,7
AT5G38820.1,,5,15543115,15545420,+,2305,protein_coding,,3.8959629525209563,5.5524323889932505,4.020345890600543,6.355003655120108,8.117170949038393,7.781369186967394,9.939089325110497e-5,0.006327359797401594,2.936461272643155,7
AT1G63350.2,,1,23494643,23497869,-,3226,protein_coding,Disease resistance protein (CC-NBS-LRR class) family [Source:TAIR;Acc:AT1G63350],3.512872752684049,3.473079788099641,4.020345890600543,7.531788172708883,6.433607880523874,0,0.04777858880185648,0.3667651550914776,2.9134804755035906,7
AT5G50130.7,,5,20389922,20393255,+,3333,protein_coding,NAD(P)-binding Rossmann-fold superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q8RWK2],1.7287776314278425,0,2.52569632892835,4.40693260506076,4.1105357690651685,4.127101662109477,0.023279455552606212,0.24940843396831655,2.9089049325467933,7
AT5G14030.5,,5,4526779,4529168,+,2389,protein_coding,Translocon-associated protein subunit beta [Source:UniProtKB/TrEMBL;Acc:Q94BY3],0,2.70300674632173,1.9467712125878613,3.667067653192371,5.068160498838071,4.349128783128886,0.015548037626683227,0.19823237458910145,2.894553771205885,7
AT2G47010.3,,2,19317126,19319364,+,2238,protein_coding,At2g47010/F14M4.16 [Source:UniProtKB/TrEMBL;Acc:Q944A3],0,4.054512659874297,3.106619824651407,6.627569628732153,5.450202429906815,5.04343581002918,0.002997004346920483,0.07060478449250601,2.8727196724796307,7
AT5G55010.1,,5,22321828,22322335,+,507,protein_coding,Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q9FIA5],1.1091829133441469,0,1.5377459377206828,2.3938393620681246,2.0184160092887753,3.957496222586101,0.026678899006449958,NA,2.8592849782948595,7
AT1G63360.2,,1,23499189,23502269,-,3080,protein_coding,Probable disease resistance protein At1g63360 [Source:UniProtKB/Swiss-Prot;Acc:Q9SH22],0,0.9400509454986085,0.9647332386523769,2.6597936638251216,2.0184160092887753,2.7685437932646573,0.03226237560823943,NA,2.847165006948226,7
AT5G28510.1,BGLU24,5,10480757,10484073,-,3316,protein_coding,Beta-glucosidase 24 [Source:UniProtKB/Swiss-Prot;Acc:Q9LKR7],4.958290224869542,4.788648320166237,5.2879193502807995,6.8164455859872675,6.153438697721204,8.949061447362602,5.0053141479476e-5,0.0038098873532108756,2.8325941030796615,7
AT1G56510.1,ADR2,1,21167565,21173632,+,6067,protein_coding,Disease resistance protein ADR2 [Source:UniProtKB/Swiss-Prot;Acc:Q9C7X0],0,1.504463772874736,0.9647332386523769,3.7831028921117995,2.341563519858522,2.2857371111606164,0.027582885496326322,NA,2.818878080400866,7
AT5G53870.2,ENODL1,5,21869863,21871284,-,1421,protein_coding,At5g53870 [Source:UniProtKB/TrEMBL;Acc:Q9FN39],0,2.483617156311411,1.9467712125878611,4.171700441259255,4.3452155949217985,4.204969600544553,0.012652042263702786,0.17714652598603597,2.8133433367189022,7
AT1G49570.1,PER10,1,18346958,18349049,+,2091,protein_coding,Peroxidase [Source:UniProtKB/TrEMBL;Acc:A0A178WK78],7.186404424726323,8.26590126049293,6.929154605730588,10.480521731979968,10.119877621141663,10.541487377947158,2.2254082655844897e-19,4.452565066234796e-16,2.8130474847980427,7
AT3G61930.1,,3,22935510,22936253,+,743,protein_coding,Uncharacterized protein At3g61930 [Source:UniProtKB/TrEMBL;Acc:Q9M272],5.761093226608461,6.029049068629441,6.287027318897969,8.49422853811088,9.176744949214639,8.719595186291077,5.996387788057568e-7,1.1272806599414802e-4,2.8014867156222065,7
AT5G38430.2,RBCS-1B,5,15384085,15385247,-,1162,protein_coding,"Ribulose bisphosphate carboxylase small chain 1B, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P10796]",2.989757764903248,0,1.9467712125878611,4.171700441259255,4.930583311672818,4.204969600544553,0.008848765363120896,0.1426737998018892,2.749449586761281,7
AT3G03660.3,WOX11,3,889166,892229,-,3063,protein_coding,WUSCHEL related homeobox 11 [Source:UniProtKB/TrEMBL;Acc:A0A1I9LND8],3.895962952520956,3.587743241883671,3.106619824651406,5.869126367459747,6.547800652838255,6.084559105099062,9.473547724517287e-5,0.006100311386470201,2.7437211523518785,7
AT3G56891.2,HIPP45,3,21064199,21064799,-,600,protein_coding,Heavy metal-associated isoprenylated plant protein 45 [Source:UniProtKB/Swiss-Prot;Acc:B3H6D0],0,1.909115617155277,1.9467712125878611,4.47752880713773,0,4.127101662109477,0.14069683912328004,NA,2.7295857041168543,7
AT3G03660.1,WOX11,3,889268,892213,-,2945,protein_coding,WUSCHEL related homeobox 11 [Source:UniProtKB/TrEMBL;Acc:A0A1I9LND8],1.7287776314278425,3.0615633034164684,2.9377056350499657,5.040741654323383,4.778490180056465,5.68340768780035,0.03772597528332431,0.3245333143150233,2.7276175188579552,7
AT1G73220.1,OCT1,1,27538190,27540235,+,2045,protein_coding,Organic cation/carnitine transporter 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9CAT6],5.453440900888462,5.050974374322627,5.952076481091294,7.658742226458024,6.69668993403353,9.207358624224534,0.010902883197407417,0.16279352944700382,2.7179859170638676,7
AT5G61540.3,,5,24744979,24747499,+,2520,protein_coding,Probable isoaspartyl peptidase/L-asparaginase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q56W64],0,3.3485100352690864,3.106619824651406,5.409103305901665,4.193077404170673,5.736815333422302,0.09483378870515122,0.5057141536320651,2.7159200749566317,7
AT3G46680.1,UGT76E6,3,17195318,17196743,-,1425,protein_coding,UDP-glycosyltransferase 76E6 [Source:UniProtKB/Swiss-Prot;Acc:Q9SNB0],3.185968080546225,3.473079788099641,3.257813758397973,6.0186590839362,6.111608311171989,5.447494873699927,3.56818153404498e-6,4.8052083149102855e-4,2.700547520806793,7
AT1G51110.1,PAP12,1,18935301,18937665,+,2364,protein_coding,"Probable plastid-lipid-associated protein 12, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8LAP6]",1.1091829133441469,1.504463772874736,1.9467712125878611,3.783102892111799,2.6054102972499362,4.416143335573014,0.004963481703029657,0.09875808086915797,2.6884286591904303,7
AT3G12820.1,AtMYB10,3,4073855,4075643,-,1788,protein_coding,Transcription factor MYB10 [Source:UniProtKB/Swiss-Prot;Acc:Q9LTV4],4.725695124933475,4.132143129152561,3.933151394118153,7.186742241053029,7.090410673205904,6.2220027799694115,2.6521273930970863e-4,0.013056017646404655,2.656294414410942,7
AT4G15236.1,ABCG43,4,8696677,8702727,+,6050,protein_coding,ABC-2 and Plant PDR ABC-type transporter family protein [Source:TAIR;Acc:AT4G15236],2.1608243898719253,0,1.9467712125878613,3.9904461552789368,2.8283827040465024,4.204969600544553,0.007435217302797254,0.12792866822398888,2.6461937803247078,7
AT5G56850.8,,5,22985193,22987029,-,1836,protein_coding,unknown protein; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - /.../(source: NCBI BLink). [Source:TAIR;Acc:AT5G56850],0,0.9400509454986085,0.9647332386523769,2.6597936638251216,1.0123034224110756,2.7685437932646573,0.11753722093280226,NA,2.6433454829343153,7
AT3G12900.1,,3,4104463,4106341,+,1878,protein_coding,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9LE86],8.749312834930915,9.31231535620352,8.693622621061369,11.178753373346124,11.614146070171923,11.831530463241796,2.508263548355419e-5,0.00222338513458809,2.6220886159613723,7
AT4G16820.1,PLA-I{beta]2,4,9467512,9469425,+,1913,protein_coding,"Phospholipase A1-Ibeta2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O23522]",1.7287776314278425,2.483617156311411,0.9647332386523769,4.171700441259255,4.2711510215942194,3.864578521375148,7.982417807257318e-4,0.029190013733561976,2.6212089252820507,7
AT5G14160.1,,5,4567333,4568467,+,1134,protein_coding,Putative F-box protein At5g14160 [Source:UniProtKB/Swiss-Prot;Acc:Q9FMT5],0,0.9400509454986085,0.9647332386523769,1.6451347266440306,0,3.4182344033917347,0.14662871647938897,NA,2.6142436641689124,7
AT5G64910.4,,5,25940661,25944058,+,3397,protein_coding,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G10010.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - /.../source: NCBI BLink). [Source:TAIR;Acc:AT5G64910],1.109182913344147,1.5044637728747368,0.9647332386523773,2.884268112884322,3.1917257348581187,3.4182344033917347,0.015125732250681935,NA,2.607525572452953,7
AT5G05300.1,,5,1569855,1570609,-,754,protein_coding,Gb [Source:UniProtKB/TrEMBL;Acc:Q9FLC4],1.1091829133441469,0.9400509454986081,0,2.6597936638251216,2.341563519858522,1.966097746181624,0.07635863975485305,NA,2.6019182529281797,7
AT5G52300.2,LTI65,5,21237056,21239529,+,2473,protein_coding,Low-temperature-induced 65 kDa protein [Source:UniProtKB/Swiss-Prot;Acc:Q04980],5.061886852403117,0,1.9467712125878611,4.47752880713773,5.153091488116115,7.276833828247106,0.057048427905386154,0.40079847355349174,2.5863098258649435,7
AT3G15670.1,LEA29,3,5309886,5310988,-,1102,protein_coding,Late embryogenesis abundant protein 29 [Source:UniProtKB/Swiss-Prot;Acc:Q9LW12],5.334352598875735,4.054512659874297,0,3.402581380531236,4.022983513303598,8.249385182438353,0.09407648489975802,0.5043399844071046,2.5817723918500772,7
AT3G60286.2,,3,22281629,22282743,-,1114,protein_coding,unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). [Source:TAIR;Acc:AT3G60286],1.109182913344147,0,0.9647332386523773,2.393839362068125,1.6013438573119074,2.7685437932646573,0.07627033762599393,NA,2.577743603764738,7
AT1G23020.1,FRO3,1,8149868,8153796,-,3928,protein_coding,"Ferric reduction oxidase 3, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:F4I4K7]",7.9032207453542895,8.860748605845282,7.396601862901338,9.948784180568218,11.364899927858428,10.577613793459406,5.843031270863292e-4,0.023117111430529896,2.5658733413303194,7
AT5G55820.7,,5,22586490,22594057,+,7567,protein_coding,"Inner centromere protein, ARK-binding region protein [Source:UniProtKB/TrEMBL;Acc:Q9FM57]",2.160824389871925,1.5044637728747368,1.9467712125878611,1.6451347266440306,2.0184160092887753,5.447494873699927,0.029944037954358998,0.28498904062698693,2.564636467633715,7
AT4G22105.1,SCRL26,4,11710054,11710651,-,597,protein_coding,Putative defensin-like protein 235 [Source:UniProtKB/Swiss-Prot;Acc:P82645],1.7287776314278425,1.909115617155277,1.5377459377206828,4.729729372252095,2.8283827040465024,3.4182344033917347,0.009405639738562864,NA,2.561708856432998,7
AT3G08860.1,PYD4,3,2696199,2699420,-,3221,protein_coding,"Alanine--glyoxylate aminotransferase 2 homolog 3, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9SR86]",6.13820136468244,5.987878533630246,6.421249092232257,8.506941831949538,8.536188894957748,9.091690613019573,5.420110327229994e-5,0.0040378380419159405,2.5603544841532893,7
AT1G01580.2,FRO2,1,208995,213082,+,4087,protein_coding,ferric reduction oxidase 2 [Source:TAIR;Acc:AT1G01580],4.903561770334352,4.582850997235592,6.573170879814554,7.889854011775216,8.459060813399022,8.109597481305725,2.155790770174872e-4,0.011182565789512655,2.559296172128182,7
AT5G06530.2,ABCG22,5,1989747,1994824,-,5077,protein_coding,ABC transporter G family member 22 [Source:UniProtKB/Swiss-Prot;Acc:Q93YS4],4.661175041237854,4.406612295626786,4.324382351515297,5.97051660495505,6.194090325737082,7.897319520546561,3.509272642749145e-5,0.0029436479107768135,2.5503338614439444,7
AT1G52857.2,,1,19681209,19681787,-,578,protein_coding,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; Has 2 Blast hits to 2 proteins in 1 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 2; Vi /.../- 0; Other Eukaryotes - 0 (source: NCBI BLink). [Source:TAIR;Acc:AT1G52857],1.1091829133441469,0.9400509454986081,0.9647332386523769,3.249609563511568,2.8283827040465024,1.966097746181624,0.03585301542527074,NA,2.537319242137495,7
AT4G24920.1,,4,12819164,12820736,-,1572,protein_coding,secE/sec61-gamma protein transport protein [Source:TAIR;Acc:AT4G24920],5.491048342115759,0,5.356549143964554,8.043189594206089,6.547800652838255,7.031774679554778,0.14500609084345942,0.6013866761350521,2.532132560585033,7
AT4G12490.1,,4,7409621,7410406,-,785,protein_coding,pEARLI1-like lipid transfer protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SU34],6.838056314768648,7.087819336814126,7.037637629928513,9.920554795317537,9.03008008696828,9.454527178734441,7.55378536854773e-15,7.556752927085372e-12,2.5304185343469294,7
AT4G18170.1,WRKY28,4,10061214,10062893,+,1679,protein_coding,WRKY transcription factor [Source:UniProtKB/TrEMBL;Acc:A0A178V3M3],5.79155401328417,5.272860617154841,5.178435655761623,8.066278753485898,7.9959495611229086,7.682755522434414,4.2417528002813045e-7,8.082703244127864e-5,2.515251009075641,7
AT4G31940.1,CYP82C4,4,15451988,15454224,+,2236,protein_coding,Cytochrome P450 82C4 [Source:UniProtKB/Swiss-Prot;Acc:Q9SZ46],11.460306609539309,10.516923250412992,11.76188823070697,13.7082947435467,13.173294453090447,14.36890856200384,1.2356600154923176e-6,2.036004276115018e-4,2.497431965258933,7
AT3G56980.1,ORG3,3,21086390,21087710,-,1320,protein_coding,Transcription factor ORG3 [Source:UniProtKB/Swiss-Prot;Acc:Q9M1K0],7.97132868687789,8.66569416866672,7.865519473652909,10.433571916688294,11.197544742313834,10.293389597348582,1.879711445187848e-5,0.0017848338064798918,2.4893889727028937,7
AT4G19690.1,IRT1,4,10707378,10708159,+,781,protein_coding,Fe(2+) transport protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q38856],6.866950438736367,8.154039149168977,5.684825420083234,9.865676896978803,10.031506462362916,9.076233900340819,1.4299116623269132e-4,0.008258403211018384,2.482473764000205,7
AT5G24900.2,CYP714A2,5,8563800,8565929,-,2129,protein_coding,Cytochrome P450 714A2 [Source:UniProtKB/Swiss-Prot;Acc:Q6NKZ8],0,3.0615633034164684,3.7411578028875074,5.174255224660195,5.638716731006946,4.763618158442555,0.003917383874532462,0.08457806695773763,2.4555970275523387,7
AT2G41905.1,,2,17495506,17496187,+,681,protein_coding,At2g41905 [Source:UniProtKB/TrEMBL;Acc:Q3EBI2],1.7287776314278425,0.9400509454986085,0.9647332386523769,3.249609563511568,2.6054102972499362,3.281148729751693,0.03524330335572264,NA,2.4545461628423597,7
AT5G13750.1,ZIFL1,5,4437804,4441701,+,3897,protein_coding,ZIFL1 [Source:UniProtKB/TrEMBL;Acc:A0A178UFA6],3.185968080546225,2.89339559201044,3.840346053470231,5.409103305901665,6.111608311171989,5.447494873699927,3.6474671940647454e-4,0.01647890380208832,2.448718405568848,7
AT1G77210.2,STP14,1,29008901,29011247,-,2346,protein_coding,Sugar transport protein 14 [Source:UniProtKB/Swiss-Prot;Acc:Q8GW61],2.989757764903248,0,1.9467712125878611,3.8904962284416307,4.667386833084597,3.864578521375148,0.06066028193468753,0.41201628449867417,2.4320649697586143,7
AT1G17420.1,LOX3,1,5977323,5981521,+,4198,protein_coding,"Lipoxygenase 3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9LNR3]",2.160824389871925,0.9400509454986085,1.9467712125878611,3.783102892111799,3.0214626181219977,4.2788490550450655,0.008729385316013626,NA,2.431781076732118,7
