ID,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Mock_1,Mock_2,Mock_3,Flg22_SynCom33_1,Flg22_SynCom33_2,Flg22_SynCom33_3,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,cl
AT1G70620.2,,1,26626634,26631104,+,4470,protein_coding,Cyclin-like protein [Source:UniProtKB/TrEMBL;Acc:F4I6U7],4.369674741505485,0,2.265079909517326,1.6187273161543791,6.869893487668423,7.637805370333297,0.0028129698080461237,0.046851458723603405,3.769362665833093,9
AT2G43620.1,,2,18093694,18095093,-,1399,protein_coding,Endochitinase At2g43620 [Source:UniProtKB/Swiss-Prot;Acc:O22841],6.417483066118174,6.029049068629441,6.774709289124252,10.365466155015731,9.646898061199781,10.204198893609517,3.7768682215342496e-56,3.3843257177094565e-52,3.6810816344192934,9
AT1G76780.3,,1,28816174,28822256,+,6082,protein_coding,HSP20-like chaperones superfamily protein [Source:TAIR;Acc:AT1G76780],3.7792153651412326,0,1.5377459377206832,0,6.8423879871148205,6.053788152623884,0.11239100462744997,0.4277636962190443,3.6233816586610237,9
AT2G41240.1,BHLH100,2,17198037,17199454,-,1417,protein_coding,BHLH100 [Source:UniProtKB/TrEMBL;Acc:A0A384LFW4],4.725695124933475,6.736585105171401,0,10.453330911438627,6.5339531554653245,4.299729419558316,0.026586395948974013,0.19646072172452178,3.5263639945921104,9
AT5G24110.1,WRKY30,5,8153115,8154710,-,1595,protein_coding,Probable WRKY transcription factor 30 [Source:UniProtKB/Swiss-Prot;Acc:Q9FL62],4.661175041237853,3.473079788099641,4.631835645891565,7.870315414664845,7.517477831719986,7.803911123255327,1.1883594874027456e-22,2.2818199814543293e-19,3.4689635572856123,9
AT4G25310.2,,4,12949664,12951359,+,1695,protein_coding,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9SB32],4.846675056471126,4.835816961760421,3.840346053470231,7.743603308042468,7.712397838599798,8.15561856151778,6.558181050578476e-12,3.264759685215752e-9,3.3669611286935783,9
AT2G02010.1,GAD4,2,474108,476650,-,2542,protein_coding,glutamate decarboxylase 4 [Source:TAIR;Acc:AT2G02010],6.4935680048919755,5.810334082645925,5.178435655761623,9.63149141323756,8.437446544399876,9.195105167785503,3.410459186982661e-16,3.161378064291996e-13,3.270299043689174,9
AT3G48580.1,XTH11,3,18007098,18008535,+,1437,protein_coding,Probable xyloglucan endotransglucosylase/hydrolase protein 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9SMP1],0,2.2247762417604093,3.634643367692081,6.980687088119333,2.4376517496975074,3.610790983613843,0.028990057891114255,0.2068454310151418,3.2116320578472064,9
AT1G29920.1,LHCB1.1,1,10474656,10475969,-,1313,protein_coding,"Chlorophyll a-b binding protein 3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8VZ87]",3.6521816931170914,0,2.52569632892835,6.541658575354663,5.093050513992949,4.606931964026581,0.012295509136388666,0.12301000245790848,3.204755355776155,9
AT5G39580.1,PER62,5,15847065,15849141,-,2076,protein_coding,Peroxidase 62 [Source:UniProtKB/Swiss-Prot;Acc:Q9FKA4],9.917805695085745,9.553615706703138,9.507994370606287,13.203110171743766,12.306251084128931,12.686863017658945,1.6980197610626056e-41,7.607694536147494e-38,3.1096655672906204,9
AT3G56310.2,AGAL3,3,20882827,20885915,+,3088,protein_coding,Alpha-galactosidase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q8VXZ7],4.448254655523664,3.7928911420385325,0,6.37166481443423,6.426912918073837,6.903409682296284,0.007641144108029446,0.09177837033245416,3.0907827538423964,9
AT1G29600.1,,1,10343785,10346364,+,2579,protein_coding,Zinc finger C-x8-C-x5-C-x3-H type family protein [Source:TAIR;Acc:AT1G29600],5.850611506839511,4.835816961760421,6.139025142328784,9.394575209310604,8.153958748097855,8.430372860922867,7.704202581422209e-13,4.706917586222542e-10,3.082320115061576,9
AT3G27950.1,,3,10377957,10379907,+,1950,protein_coding,GDSL-like Lipase/Acylhydrolase superfamily protein [Source:TAIR;Acc:AT3G27950],6.295258364511283,5.2381692849912795,5.737244462358369,8.89259796196321,8.818883736853882,8.882961922547683,7.685198400795884e-20,1.2152559024129116e-16,3.075534851080621,9
AT1G54730.10,,1,20424370,20428309,+,3939,protein_coding,Sugar transporter ERD6-like 5 [Source:UniProtKB/Swiss-Prot;Acc:Q3ECP7],1.7287776314278425,0,2.9377056350499657,4.5717641879690385,3.9408408551698906,5.227067241555363,0.028714417030378463,0.20584025562950237,3.0353823756357645,9
AT2G34655.1,,2,14596565,14597543,+,978,protein_coding,At2g34655 [Source:UniProtKB/TrEMBL;Acc:Q94BZ4],3.1859680805462256,4.275895027664374,3.5196335731144557,5.777341876425612,7.072879242592204,6.880702091322289,1.9023526044541564e-9,5.558591599232243e-7,3.027101542765357,9
AT3G44970.1,,3,16432286,16435124,+,2838,protein_coding,Cytochrome P450 superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4J4C0],4.286566976059075,0.9400509454986081,0,6.442083611074673,4.222678460809748,5.659374703721011,0.005865848925630352,0.07658041938581713,3.012279530311785,9
AT3G55500.1,EXPA16,3,20574752,20576249,-,1497,protein_coding,Expansin-A16 [Source:UniProtKB/Swiss-Prot;Acc:Q9M2S9],1.7287776314278425,1.5044637728747368,1.5377459377206828,2.037930391421176,4.3839920445877665,4.713571128295371,0.0026513983273413464,NA,3.0041687186836223,9
AT3G56970.1,ORG2,3,21084035,21085245,-,1210,protein_coding,Transcription factor ORG2 [Source:UniProtKB/Swiss-Prot;Acc:Q9M1K1],6.977065909137394,7.838017676867276,6.372367527193293,11.39185518997643,8.682052342232518,7.773418038622375,5.212966651611312e-5,0.0024935047958828346,2.930080579174443,9
AT2G02930.1,GSTF3,2,851156,852321,-,1165,protein_coding,Glutathione S-transferase F3 [Source:UniProtKB/Swiss-Prot;Acc:Q9SLM6],3.1859680805462256,3.5877432418836714,3.5196335731144552,7.45094202230492,4.596479490847074,4.860065165901868,4.734363311756881e-4,0.013229641844765954,2.9241379031147288,9
AT5G40590.1,,5,16251318,16252434,-,1116,protein_coding,At5g40590 [Source:UniProtKB/TrEMBL;Acc:Q9FM39],10.217517814462195,8.381680283028333,9.460063126608132,12.428640997751007,12.29678228043781,12.601776650101394,2.2921500264602583e-14,1.7115993614251293e-11,2.91352090205899,9
AT2G47550.1,PME20,2,19508929,19511792,+,2863,protein_coding,Probable pectinesterase/pectinesterase inhibitor 20 [Source:UniProtKB/Swiss-Prot;Acc:O22256],9.550228526868578,8.757357052893372,8.962145448056882,12.157234263007272,11.886792599268867,12.02773596710847,2.6315532527167786e-40,1.0105916362790349e-36,2.9019536773217416,9
AT1G52110.1,,1,19386709,19389740,-,3031,protein_coding,Mannose-binding lectin superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4IBA0],4.369674741505485,3.972466198631512,3.3946549046680525,6.8443254075413655,6.584635274506681,6.822318424149355,1.0527138234274102e-6,1.0527971753380736e-4,2.879350255309183,9
AT5G44575.1,,5,17973775,17975120,+,1345,protein_coding,At5g44575 [Source:UniProtKB/TrEMBL;Acc:Q8GWN6],1.1091829133441469,1.5044637728747368,1.9467712125878611,3.7469834489625717,3.8331710358903854,4.229579130884277,2.918175309487091e-4,NA,2.869590213787076,9
AT5G16900.4,,5,5556103,5559997,+,3894,protein_coding,Probable LRR receptor-like serine/threonine-protein kinase At5g16900 [Source:UniProtKB/Swiss-Prot;Acc:C0LGT5],4.286566976059075,0,4.930868871040826,6.158162515697199,7.351791787587962,6.845956162547335,7.277190019921576e-4,0.017816522961341695,2.855833919101561,9
AT4G38960.2,,4,18160903,18163341,+,2438,protein_coding,B-box type zinc finger family protein [Source:UniProtKB/TrEMBL;Acc:F4JUJ1],0,3.3485100352690864,2.52569632892835,5.218905150361735,4.529068802391353,5.428373142320395,0.010456427783684948,0.1118097421165548,2.8243488092074776,9
AT1G23965.1,,1,8480422,8481599,-,1177,protein_coding,Transcription factor [Source:UniProtKB/TrEMBL;Acc:Q1G3U2],0,0.9400509454986085,0.9647332386523769,2.037930391421176,1.6820320743057928,3.2345898270739544,0.06107282150482468,NA,2.8226501752260003,9
AT2G05540.1,,2,2033154,2034283,+,1129,protein_coding,At2g05540/T20G20.11 [Source:UniProtKB/TrEMBL;Acc:Q9SL13],3.185968080546225,0.9400509454986085,3.741157802887507,6.69371667402279,4.529068802391353,4.713571128295371,0.0010899743577410439,0.02384108273783136,2.814620096120153,9
AT2G05070.1,LHCB2.2,2,1799234,1800472,-,1238,protein_coding,"Chlorophyll a-b binding protein 2.2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9S7J7]",3.185968080546225,0,2.52569632892835,5.693221551500716,4.041030209578627,4.606931964026581,0.08205924031951031,0.3661082786678772,2.8125908296454862,9
AT3G02480.1,,3,512220,513036,+,816,protein_coding,AT3g02480/F16B3_11 [Source:UniProtKB/TrEMBL;Acc:Q9M892],5.453440900888461,4.582850997235592,2.7463591325539527,8.403350918758242,6.291085219497185,6.363198798248707,5.912613818574845e-4,0.015312416634964257,2.8016729583262743,9
AT5G50770.1,HSD6,5,20646680,20648725,-,2045,protein_coding,11-beta-hydroxysteroid dehydrogenase-like 6 [Source:UniProtKB/Swiss-Prot;Acc:Q9LUE4],1.7287776314278425,0.9400509454986085,1.5377459377206832,3.0441562902820305,3.716812934722182,3.9959993832693073,0.02288017581911967,NA,2.761631167015992,9
AT1G51690.4,ATB ALPHA,1,19164000,19170449,+,6449,protein_coding,protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform [Source:TAIR;Acc:AT1G51690],3.779215365141232,3.212159022053945,3.933151394118153,7.1585212492800565,4.041030209578627,6.243716030316587,1.1104137508658513e-4,0.004515906573491046,2.721957545599774,9
AT4G13210.1,,4,7670044,7673135,+,3091,protein_coding,Putative pectate lyase 14 [Source:UniProtKB/Swiss-Prot;Acc:Q9SVQ6],2.7625979464845534,0,2.265079909517326,4.1349043505382435,4.305588719917709,4.8128675247549175,0.07123605911034137,NA,2.720280333111085,9
AT2G39730.3,RCA,2,16570746,16573519,-,2773,protein_coding,"Ribulose bisphosphate carboxylase/oxygenase activase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P10896]",0,1.5044637728747368,3.3946549046680525,4.9555955295369705,5.226706349416251,3.2345898270739544,0.054215090268748545,0.2934185739086971,2.7049707175020115,9
AT4G19510.6,,4,10633633,10638507,+,4874,protein_coding,Disease resistance protein (TIR-NBS-LRR class) [Source:TAIR;Acc:AT4G19510],4.725695124933475,4.835816961760421,0,6.158162515697199,7.107953038506089,7.093137260876715,0.14863539729379155,0.48888006240691356,2.6940203790967274,9
AT5G64110.1,PER70,5,25654074,25656067,-,1993,protein_coding,Peroxidase [Source:UniProtKB/TrEMBL;Acc:A0A178UNC2],7.83904733551467,7.88922509550722,7.6636360402180275,11.205151841068274,9.966476888243049,9.85692073410139,1.910744030578585e-12,1.0928642772343304e-9,2.6863749075047543,9
AT5G04150.1,BHLH101,5,1138410,1139633,-,1223,protein_coding,basic helix-loop-helix (bHLH) DNA-binding superfamily protein [Source:TAIR;Acc:AT5G04150],4.958290224869542,4.881492133434249,6.038167877115767,9.164008273878348,7.036931465262731,6.47353850181962,8.444153359981563e-5,0.003661221461661684,2.6797309735716257,9
AT4G25580.1,,4,13056183,13058810,+,2627,protein_coding,At4g25580/M7J2_50 [Source:UniProtKB/TrEMBL;Acc:Q8RY15],2.160824389871925,0.9400509454986085,0,3.854171251832479,2.108756609092234,3.495955933753128,0.09694629965719584,NA,2.671158573946317,9
AT3G60330.4,AHA7,3,22298549,22303718,+,5169,protein_coding,Plasma membrane ATPase [Source:UniProtKB/TrEMBL;Acc:A0A1I9LS30],8.209915149015721,6.3219146596370965,6.287027318897969,9.493227829312222,9.904654290069526,10.138720596932066,5.139777562256508e-7,5.8545551029059095e-5,2.638907113440807,9
AT5G39890.1,PCO2,5,15974270,15976270,+,2000,protein_coding,Plant cysteine oxidase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q8LGJ5],3.3586599662022834,2.89339559201044,2.52569632892835,5.258470701736936,5.34902296702491,5.604998576428692,3.578424622435065e-8,6.4130140466866275e-6,2.6333194806965885,9
AT2G14247.1,,2,6034282,6035375,+,1093,protein_coding,Expressed protein [Source:UniProtKB/TrEMBL;Acc:Q8GWC0],2.4928626068883792,4.054512659874297,3.634643367692081,7.362927121025474,3.9408408551698906,4.155842704609609,0.006836286863270697,0.08484444296327003,2.6124580306757648,9
AT3G58060.1,MTPC3,3,21497633,21499943,-,2310,protein_coding,Cation efflux family protein [Source:UniProtKB/TrEMBL;Acc:A0A178VEZ3],4.448254655523664,3.212159022053945,3.840346053470231,7.541933580500762,4.3839920445877665,5.685813039752672,3.226152270183052e-4,0.009877611085086653,2.6011101183825067,9
AT5G60430.4,,5,24301608,24303068,+,1460,protein_coding,Antiporter/ drug transporter [Source:UniProtKB/TrEMBL;Acc:Q9FKK3],0,2.2247762417604093,2.746359132553953,4.295676029258063,4.596479490847074,4.155842704609609,0.00202075241757379,0.0374117537804536,2.595748901540659,9
AT1G32060.1,PRK,1,11532199,11534639,+,2440,protein_coding,Phosphoribulokinase [Source:UniProtKB/TrEMBL;Acc:A0A178WLP9],3.6521816931170914,2.483617156311411,2.265079909517326,6.259139907272111,4.529068802391353,4.430558138098956,3.98217500330512e-4,0.011707303261393943,2.591052108457917,9
AT3G10720.2,PME25,3,3354406,3357754,-,3348,protein_coding,Probable pectinesterase/pectinesterase inhibitor 25 [Source:UniProtKB/Swiss-Prot;Acc:Q94CB1],10.544802497327723,10.275271790823776,10.292772934620766,13.10851051911494,12.695426235119442,13.028854625567286,8.655020361490108e-67,2.3266425735757707e-62,2.580338195250077,9
AT1G66465.1,,1,24788868,24790516,+,1648,protein_coding,Transmembrane protein [Source:UniProtKB/TrEMBL;Acc:A0A1P8ASK0],3.3586599662022834,2.2247762417604093,2.52569632892835,5.3344882057232255,5.138992094319079,4.950066456617843,2.8917879019898714e-5,0.0015399419855504346,2.5780556752411083,9
AT1G13490.2,,1,4624564,4626166,-,1602,protein_coding,F13B4.1 protein [Source:UniProtKB/TrEMBL;Acc:Q9FZ74],4.003966155346151,2.2247762417604093,3.106619824651406,6.407303817989659,4.722529088400949,5.519387147560785,0.0025665340419622398,0.044029079844306915,2.565847349523378,9
AT1G77280.2,,1,29030998,29034822,-,3824,protein_coding,Protein kinase protein with adenine nucleotide alpha hydrolases-like domain [Source:TAIR;Acc:AT1G77280],5.334352598875736,0,5.059956075013731,7.1480262572922575,7.240296469398704,7.001390090434106,0.05582223685654296,0.29732779298149153,2.546443810106201,9
AT2G14210.1,ANR1,2,6018558,6023863,+,5305,protein_coding,AGAMOUS-like 44 [Source:TAIR;Acc:AT2G14210],1.7287776314278425,1.5044637728747368,2.265079909517326,4.295676029258063,3.590240314304666,4.155842704609608,0.0033509513442490004,NA,2.545583273566198,9
AT1G66090.1,,1,24602033,24604763,+,2730,protein_coding,Disease resistance protein (TIR-NBS class) [Source:UniProtKB/TrEMBL;Acc:Q9C515],5.563444142440976,4.6894161194701365,4.102569480200593,8.542071063418353,5.922138181063582,6.132784123762726,4.700333718304374e-4,0.013148217587456625,2.5252049810600514,9
AT1G65570.1,,1,24373874,24375895,-,2021,protein_coding,F5I14.10 [Source:UniProtKB/TrEMBL;Acc:O04474],7.9444701002026825,6.976467370515103,7.4525425369538985,10.075447506294822,9.93426913850426,10.009931280436223,5.8428337481586e-19,7.479383657999975e-16,2.506377396411403,9
AT5G23060.1,CAS,5,7736518,7738535,-,2017,protein_coding,"Calcium sensing receptor, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9FN48]",0,2.89339559201044,2.746359132553953,5.572841192170037,3.451485710815507,3.7171555305973403,0.049485256722151656,0.27977758869448893,2.47942242816117,9
AT5G24310.2,ABIL3,5,8273519,8276526,+,3007,protein_coding,Protein ABIL3 [Source:UniProtKB/Swiss-Prot;Acc:Q6NMC6],0,2.2247762417604093,3.106619824651407,3.854171251832479,4.99653084154936,4.299729419558316,0.11001049877557507,NA,2.4678236639607074,9
AT2G41230.1,ORS1,2,17194748,17195697,-,949,protein_coding,Protein ORGAN SIZE RELATED 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8RWS1],3.3586599662022834,3.0615633034164684,2.265079909517326,5.178223852651324,4.99653084154936,5.519387147560785,6.443254195158339e-4,0.01638671327097885,2.4556726471906525,9
AT1G44130.1,,1,16787508,16789436,-,1928,protein_coding,Eukaryotic aspartyl protease family protein [Source:UniProtKB/TrEMBL;Acc:Q9C6Y5],4.725695124933475,4.881492133434249,4.575364531374196,8.061390870366267,6.3702593662279305,6.189316038415884,3.6316195971337833e-6,2.8297158843521844e-4,2.4502615686083713,9
AT1G51915.1,,1,19293478,19294117,+,639,protein_coding,Cryptdin protein-like protein [Source:UniProtKB/TrEMBL;Acc:Q8L9S8],0,1.909115617155277,1.5377459377206828,3.2147714026793155,3.2979520451024302,3.37118360863005,0.023044094734405753,NA,2.447051103343924,9
AT4G02160.1,,4,954968,955734,-,766,protein_coding,Cotton fiber protein [Source:UniProtKB/TrEMBL;Acc:Q9ZU01],2.7625979464845534,1.5044637728747368,1.9467712125878611,4.507535901196622,4.134711341860703,4.155842704609608,3.5538640925982255e-4,NA,2.4408266653117288,9
AT4G02330.1,PME41,4,1032350,1035055,+,2705,protein_coding,Probable pectinesterase/pectinesterase inhibitor 41 [Source:UniProtKB/Swiss-Prot;Acc:Q8RXK7],9.046302419115339,8.574777950296504,8.975845038134274,11.763727214788428,10.820896563533756,11.19440933945623,3.8942848466628906e-22,6.979077683199455e-19,2.43557356170194,9
AT5G56190.4,,5,22741977,22745177,+,3200,protein_coding,Transducin/WD40 repeat-like superfamily protein [Source:TAIR;Acc:AT5G56190],0,2.70300674632173,6.859920062432417,8.249859449553362,7.2612197920378225,7.596596411784647,0.1797624493255065,0.5365727473648974,2.4248875495058018,9
AT3G13040.1,PHL6,3,4172137,4175457,-,3320,protein_coding,Myb family transcription factor PHL6 [Source:UniProtKB/Swiss-Prot;Acc:Q949U2],2.7625979464845534,3.348510035269086,5.2879193502807995,6.541658575354663,6.962231763815133,6.151875289595288,0.002685198478049683,0.04531948369815595,2.423499658416446,9
AT5G44567.1,,5,17953282,17954554,+,1272,protein_coding,,3.895962952520956,4.526463477511256,3.840346053470231,7.335440397961203,5.425161310666306,5.92653968268485,1.2320133326211357e-4,0.004856509295265589,2.4088245055204855,9
AT4G14365.1,XBAT34,4,8271270,8273903,-,2633,protein_coding,Putative E3 ubiquitin-protein ligase XBAT34 [Source:UniProtKB/Swiss-Prot;Acc:Q9FPH0],6.530156816138463,6.418035260289296,5.974085734323398,8.954133966257075,8.482689207356088,8.620538563649717,1.2620127773852025e-28,3.392542748166901e-25,2.392173597375056,9
AT1G01660.1,,1,240057,242608,-,2551,protein_coding,RING/U-box superfamily protein [Source:TAIR;Acc:AT1G01660],3.512872752684049,0,4.631835645891565,0,6.711679528871123,6.243716030316587,0.17443322868840594,0.5290519277325608,2.3844641605088324,9
AT2G22250.3,PAT,2,9457810,9460919,-,3109,protein_coding,Bifunctional aspartate aminotransferase and glutamate/aspartate-prephenate aminotransferase [Source:UniProtKB/Swiss-Prot;Acc:Q9SIE1],0,5.856810227768167,4.738550089003114,7.757477770719578,6.350869437709965,7.0931372608767145,0.014057264592426717,0.13415520695880873,2.378534372353136,9
AT1G60260.1,BGLU5,1,22218787,22221433,-,2646,nontranslating_CDS,beta glucosidase 5 [Source:TAIR;Acc:AT1G60260],1.1091829133441469,2.2247762417604093,0.9647332386523769,4.1349043505382435,2.705312230842695,3.2345898270739544,0.009627679196871469,NA,2.367625335106311,9
AT3G21305.1,,3,7492980,7493434,+,454,protein_coding,,4.104444098041156,1.5044637728747368,2.2650799095173264,5.956421017056196,4.305588719917709,4.993045580420775,0.02462290404757318,0.18772345621295014,2.363410542402512,9
AT2G05100.1,LHCB2.1,2,1822990,1824480,-,1490,protein_coding,photosystem II light harvesting complex gene 2.1 [Source:TAIR;Acc:AT2G05100],3.7792153651412326,0,4.180358500858131,6.6044177374368624,4.222678460809748,5.33122848996244,0.15986622812084011,0.5069626495757588,2.3616320077679593,9
AT1G16240.1,SYP51,1,5554843,5556844,-,2001,protein_coding,SYP51 [Source:UniProtKB/TrEMBL;Acc:A0A384LE08],6.114300944759057,5.272860617154841,0,7.54992789047414,7.119457342727715,7.773418038622375,0.010160471069168266,0.10999444654234529,2.360018196728073,9
AT3G10720.1,PME25,3,3354447,3356811,-,2364,protein_coding,Probable pectinesterase/pectinesterase inhibitor 25 [Source:UniProtKB/Swiss-Prot;Acc:Q94CB1],3.6521816931170914,2.89339559201044,2.265079909517326,4.748890560855317,5.566349888018812,5.262629831023532,9.610042717817578e-6,6.285575872028518e-4,2.3599222716065547,9
AT4G18990.1,XTH29,4,10401777,10404393,-,2616,protein_coding,Probable xyloglucan endotransglucosylase/hydrolase protein 29 [Source:UniProtKB/Swiss-Prot;Acc:Q8L7H3],2.989757764903248,3.212159022053945,0,5.296980078635509,3.590240314304666,4.860065165901868,0.014971161301128605,0.13969273102982963,2.35536774217106,9
AT2G38870.1,,2,16236257,16237280,-,1023,protein_coding,Putative protease inhibitor [Source:UniProtKB/TrEMBL;Acc:Q9ZV18],9.292468391163085,8.31250007295943,9.237037236766778,11.2827557958654,11.2756991638922,11.519663175688711,1.8810293699913068e-13,1.2641457881026578e-10,2.355301895952619,9
AT1G09310.1,,1,3008910,3009898,+,988,protein_coding,T31J12.3 protein [Source:UniProtKB/TrEMBL;Acc:Q9ZPZ4],8.11675466970562,4.5828509972355915,5.630429733221012,10.218984559804591,7.551848677940045,8.627374862523125,0.008508757939798689,0.09851926938761774,2.3500916053494323,9
AT2G03810.4,,2,1160947,1164657,+,3710,protein_coding,18S pre-ribosomal assembly protein gar2-like protein [Source:UniProtKB/TrEMBL;Acc:F4ITB8],2.7625979464845534,3.0615633034164684,3.5196335731144552,5.371045831616805,5.093050513992949,5.577022134734178,2.152770479495614e-6,1.8789212996688667e-4,2.3386166659824927,9
AT5G11140.1,,5,3545211,3546169,+,958,protein_coding,Phospholipase-like protein (PEARLI 4) family protein [Source:UniProtKB/TrEMBL;Acc:Q9LFP2],3.512872752684049,1.5044637728747368,2.5256963289283503,4.507535901196622,4.893087822247699,5.075343462996131,2.4913324029562385e-4,0.008224760706764053,2.3366330602350196,9
AT3G49700.1,ACS9,3,18434449,18436141,-,1692,protein_coding,1-aminocyclopropane-1-carboxylate synthase 9 [Source:UniProtKB/Swiss-Prot;Acc:Q9M2Y8],1.1091829133441469,3.7928911420385325,2.7463591325539527,4.507535901196622,5.497482078598995,5.227067241555363,3.081318167820865e-4,0.009553863320341464,2.336629689440623,9
AT2G36770.1,UGT73C4,2,15415077,15416845,-,1768,protein_coding,Glycosyltransferase (Fragment) [Source:UniProtKB/TrEMBL;Acc:W8QNU5],2.160824389871925,0.9400509454986085,2.265079909517326,4.906628981467967,2.4376517496975074,3.0836978622602835,0.02051924431106352,NA,2.3341712428537886,9
AT1G14540.1,PER4,1,4974021,4975705,-,1684,protein_coding,Peroxidase [Source:UniProtKB/TrEMBL;Acc:A0A178WND9],9.692206307487663,8.655870715065301,9.35495389817008,11.949321683424596,11.2718380843216,11.563095647099926,2.406033339923843e-17,2.3955180831049167e-14,2.3288266043165264,9
AT3G53200.1,MYB27,3,19718253,19719507,-,1254,protein_coding,Transcription factor MYB27 [Source:UniProtKB/Swiss-Prot;Acc:Q9SCP1],2.1608243898719253,1.909115617155277,3.8403460534702316,5.980281287658587,4.305588719917709,4.155842704609609,0.05266394131477172,0.2887440486281243,2.3161801570267317,9
