ID,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Mock_1,Mock_2,Mock_3,Flg22_1,Flg22_2,Flg22_3,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,cl
AT1G72500.3,,1,27295193,27298649,-,3456,protein_coding,"LOCATED IN: plasma membrane; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: von Willebrand factor, type A (InterPro:IPR002035); BEST Arabidopsis thaliana protein match is: inter-alpha-trypsin inhib /.../eavy chain-related (TAIR:AT1G19110.1); Has 1407 Blast hits to 1406 proteins in 307 species: Archae - 6; Bacteria - 522; Metazoa - 484; Fungi - 59; Plants - 110; Viruses - 0; Other Eukaryotes - 226 (source: NCBI BLink). [Source:TAIR;Acc:AT1G72500]",6.252102112078317,5.2381692849912795,0,4.332703338683257,5.1937527642283365,0,0.45013813133135183,0.8613956255147585,-1.03106632572647,1
AT1G75030.1,ATLP-3,1,28174187,28175456,+,1269,protein_coding,At1g75030 [Source:UniProtKB/TrEMBL;Acc:Q9C9P9],6.184846188845222,7.087819336814126,6.836083318262044,5.372521811660251,6.3817584895477,5.125822706122362,0.00545758899024987,0.10535666795719442,-1.0340921048615157,1
AT3G52840.1,BGAL2,3,19581087,19586299,+,5212,protein_coding,Beta-galactosidase [Source:UniProtKB/TrEMBL;Acc:A0A1I9LM56],6.089997898851233,7.6060257759058585,7.853696497288627,6.373633768797689,6.416530963699296,6.2220027799694115,0.012590293103510824,0.17704151612572375,-1.036812280725784,1
AT5G15840.1,CO,5,5170162,5173085,-,2923,protein_coding,Zinc finger protein CONSTANS [Source:UniProtKB/Swiss-Prot;Acc:Q39057],2.1608243898719253,1.9091156171552768,3.933151394118153,0,2.6054102972499362,2.5472436773954037,0.3246335198126105,0.7878183176187022,-1.0422941602211229,1
AT4G24500.2,SIC,4,12658489,12660605,+,2116,protein_coding,Protein SICKLE [Source:UniProtKB/Swiss-Prot;Acc:Q9SB47],6.0145313653171035,5.879498639990865,6.321771491492325,4.60913305096677,5.309281919329234,5.1653164881903395,0.0034502348805621414,0.0778785941514513,-1.046476314666869,1
AT4G37550.6,,4,17643548,17645729,+,2181,protein_coding,Acetamidase/Formamidase family protein [Source:TAIR;Acc:AT4G37550],4.787452844545965,5.879498639990865,5.215861023745286,5.296452695493671,4.415662817786181,0,0.21509617450253707,0.6912925476463905,-1.0471903630441188,1
AT5G44260.1,TZF5,5,17829618,17831336,-,1718,protein_coding,Zinc finger CCCH domain-containing protein 61 [Source:UniProtKB/Swiss-Prot;Acc:Q9FKW2],4.448254655523664,5.339836733502409,5.78782549273853,4.47752880713773,3.1917257348581187,4.763618158442554,0.04891804340773322,0.3730583484601185,-1.0483008781807535,1
AT2G45403.1,,2,18709301,18710153,+,852,protein_coding,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G34095.1); Has 3 Blast hits to 3 proteins in 1 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 3; Viruses - 0; Other Eukaryotes - 0 (source: NC /.../nk). [Source:TAIR;Acc:AT2G45403],2.160824389871925,0,0.9647332386523769,1.0453628119256622,1.0123034224110756,0,0.5440950297126553,NA,-1.0488606131939087,1
AT1G17455.1,EFL4,1,5997057,5998599,+,1542,protein_coding,ELF4-L4 [Source:UniProtKB/TrEMBL;Acc:A0A178WKX5],4.593633859566178,3.348510035269086,5.2879193502807995,3.8904962284416307,4.193077404170673,1.966097746181624,0.13401008619493232,0.5817981369958057,-1.0528999946503765,1
AT3G51350.1,,3,19060261,19063538,-,3277,protein_coding,Eukaryotic aspartyl protease family protein [Source:UniProtKB/TrEMBL;Acc:F4J3C0],11.214103484996143,9.978281160122396,10.190737196050826,9.89821024211698,9.745573208646375,8.580443170506221,0.009789464669835261,0.15208167983751802,-1.0531940907431026,1
AT1G24480.1,,1,8676360,8677228,-,868,protein_coding,F21J9.14 [Source:UniProtKB/TrEMBL;Acc:Q9FYL5],2.989757764903248,2.89339559201044,3.106619824651406,1.6451347266440306,2.0184160092887753,2.5472436773954037,0.1519450563150835,NA,-1.0539508065758776,1
AT1G23935.2,,1,8461763,8469471,+,7708,protein_coding,CONTAINS InterPro DOMAIN/s: Apoptosis inhibitory 5 (InterPro:IPR008383); BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G19515.2); Has 219 Blast hits to 219 proteins in 67 species: Archae - 0; Bacteria - 0; Metazoa - 128; Fungi /.../Plants - 77; Viruses - 0; Other Eukaryotes - 14 (source: NCBI BLink). [Source:TAIR;Acc:AT1G23935],4.725695124933475,5.523913285647467,3.106619824651406,0,3.929772765766327,4.60031677477828,0.3067145841212532,0.7737398416614555,-1.0546956787664683,1
AT4G10430.7,,4,6454828,6458134,-,3306,protein_coding,TMPIT-like protein [Source:UniProtKB/TrEMBL;Acc:Q93XX0],5.79155401328417,0,4.455324418422807,4.729729372252095,0,3.5434169845790513,0.564076348644282,0.9026237829786996,-1.0562308199827573,1
AT1G53530.2,,1,19978146,19980084,+,1938,protein_coding,At1g53530 [Source:UniProtKB/TrEMBL;Acc:Q6NLT8],4.903561770334352,5.7376859863638225,6.196319795838235,0,5.345823376294037,5.125822706122362,0.22903714506788378,0.7050312733390545,-1.0612035493812928,1
AT2G23945.1,,2,10185229,10186738,-,1509,protein_coding,Eukaryotic aspartyl protease family protein [Source:UniProtKB/TrEMBL;Acc:Q8S8N7],1.7287776314278425,2.89339559201044,1.5377459377206832,2.067520312751234,1.0123034224110756,0.9774872469461264,0.4355022955755792,NA,-1.0626489222354034,1
AT4G10780.2,,4,6634460,6637457,-,2997,protein_coding,Putative disease resistance protein At4g10780 [Source:UniProtKB/Swiss-Prot;Acc:O82484],5.375150752732916,3.8854708755694816,0,4.332703338683258,0,2.9603690990350424,0.5404057806672564,0.8936819048997033,-1.06410965403438,1
AT4G27710.1,CYP709B3,4,13828189,13830596,+,2407,protein_coding,Cytochrome P450 709B3 [Source:UniProtKB/Swiss-Prot;Acc:Q9T093],8.09859697848785,7.878001710132383,8.259726965349113,6.895923860902625,6.77916532941175,7.338597950124952,2.965650674626484e-5,0.0025798397840671567,-1.0662851421574966,1
AT1G60140.3,TPS10,1,22176934,22181313,-,4379,protein_coding,"Probable alpha,alpha-trehalose-phosphate synthase [UDP-forming] 10 [Source:UniProtKB/Swiss-Prot;Acc:O80738]",7.67717872237175,6.933745770838421,8.088710039740898,6.547789473126364,6.609212203053528,6.584439852954308,0.010461683173855907,0.15891659836381658,-1.0686473774044412,1
AT2G15890.1,MEE14,2,6920369,6922161,-,1792,protein_coding,CCG-binding protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9XIM0],8.527479055611494,9.541218126855927,10.541497980076443,9.016942711673803,8.95519035686004,7.831330733152684,0.034459850920629594,0.3097737112123734,-1.0705387124873373,1
AT4G16610.1,,4,9354241,9355326,-,1085,protein_coding,C2H2-like zinc finger protein [Source:UniProtKB/TrEMBL;Acc:O23504],4.448254655523664,4.406612295626786,3.741157802887507,3.402581380531236,2.341563519858522,3.6585994201632306,0.030945590315153055,0.2900993742696627,-1.070799772664789,1
AT1G21150.3,,1,7406269,7407819,-,1550,protein_coding,Mitochondrial transcription termination factor family protein [Source:TAIR;Acc:AT1G21150],3.895962952520956,3.473079788099641,1.5377459377206828,2.884268112884322,0,2.7685437932646573,0.25219174735262,0.7311802552145866,-1.0753632082506737,1
AT1G73300.2,SCPL2,1,27559673,27562636,-,2963,protein_coding,Serine carboxypeptidase-like 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9CAU3],2.7625979464845534,3.0615633034164684,2.265079909517326,0,2.6054102972499362,1.966097746181624,0.38361179037298687,NA,-1.0767347351436043,1
AT3G52530.1,,3,19484567,19486130,-,1563,protein_coding,At3g52530 [Source:UniProtKB/TrEMBL;Acc:Q9SVD4],4.369674741505486,3.212159022053945,3.634643367692081,3.0784727421647258,3.0214626181219977,2.285737111160617,0.06774112945866867,0.4332184422983489,-1.080922635388894,1
AT3G15450.2,,3,5212984,5214124,+,1140,protein_coding,AT3g15450/MJK13_11 [Source:UniProtKB/TrEMBL;Acc:Q9LE80],6.230030018426681,6.108024719680917,8.742526611881264,7.088665675520894,6.068528759506871,6.105013935459682,0.09598904676715529,0.508462403365126,-1.082886695011034,1
AT1G53680.1,GSTU28,1,20038320,20039164,+,844,protein_coding,Glutathione S-transferase U28 [Source:UniProtKB/Swiss-Prot;Acc:Q9C8M3],9.53230283682096,8.488854126802039,9.140594484812421,8.181782421561714,8.117170949038393,7.768603695972359,9.903315166744333e-6,0.0010793842845746129,-1.0837938702498926,1
AT2G16070.1,PDV2,2,6983892,6985462,-,1570,protein_coding,Plastid division protein PDV2 [Source:UniProtKB/Swiss-Prot;Acc:Q9XII1],4.958290224869543,2.70300674632173,3.8403460534702316,4.0839179337471005,3.0214626181219977,0,0.3002402394700661,0.770078687647287,-1.0838348470327552,1
AT1G28090.5,,1,9795763,9799116,+,3353,protein_coding,Polynucleotide adenylyltransferase family protein [Source:UniProtKB/TrEMBL;Acc:F4HUW0],4.522774701274072,4.526463477511256,4.738550089003114,3.2496095635115685,4.667386833084597,0,0.24827271429920617,0.7282288160002647,-1.085546098790733,1
AT3G45440.3,,3,16664637,16667747,-,3110,protein_coding,Concanavalin A-like lectin protein kinase family protein [Source:UniProtKB/TrEMBL;Acc:A0A1I9LTM6],5.334352598875736,3.792891142038532,6.196319795838235,3.6670676531923707,4.881645768912465,4.2788490550450655,0.1659926738993551,0.6323433685019496,-1.086545516880198,1
AT4G36540.1,BEE2,4,17243583,17245296,+,1713,protein_coding,Transcription factor BEE 2 [Source:UniProtKB/Swiss-Prot;Acc:Q93VJ4],5.375150752732916,5.856810227768167,6.177473271310104,4.8410179686120784,3.481724014703326,5.415096664002759,0.00972670884939314,0.15161649503636684,-1.0873186861954516,1
AT1G02720.2,GATL5,1,591826,593887,+,2061,protein_coding,Probable galacturonosyltransferase-like 5 [Source:UniProtKB/Swiss-Prot;Acc:Q9FWY9],4.104444098041156,3.5877432418836714,3.257813758397973,0,1.6013438573119074,3.957496222586101,0.2607473260433147,0.7383747076491852,-1.0913486169995883,1
AT5G15725.1,,5,5127375,5128418,+,1043,protein_coding,Transmembrane protein [Source:UniProtKB/TrEMBL;Acc:F4KB79],1.7287776314278425,1.5044637728747368,2.9377056350499657,2.067520312751234,0,1.5548667465212254,0.32343361682759625,NA,-1.0946067387049236,1
AT4G39420.2,,4,18339127,18355149,+,16022,protein_coding,unknown protein; Has 46 Blast hits to 40 proteins in 10 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 44; Viruses - 0; Other Eukaryotes - 2 (source: NCBI BLink). [Source:TAIR;Acc:AT4G39420],9.052604276993279,9.675307556914793,8.43261014767128,1.0453628119256622,8.998869093845496,8.119685171756052,0.40056724614439404,0.8385202915096651,-1.1002077821766512,1
AT3G01516.2,,3,206496,208086,+,1590,protein_coding,At3g01516 [Source:UniProtKB/TrEMBL;Acc:Q6NLE5],3.512872752684049,3.693960568591336,3.741157802887507,2.884268112884322,1.6013438573119074,3.1296561776994576,0.14908312011609845,0.6065981363382216,-1.1027579621110002,1
AT4G01580.1,,4,685670,686886,+,1216,protein_coding,B3 domain-containing protein At4g01580 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZSH7],1.7287776314278425,3.4730797880996414,3.8403460534702316,2.067520312751234,2.341563519858522,2.547243677395404,0.19431132971340273,0.668982780652327,-1.1031386190306056,1
AT3G44700.1,,3,16236992,16237793,-,801,protein_coding,Transmembrane protein [Source:UniProtKB/TrEMBL;Acc:Q5XVB2],4.369674741505485,4.467782101105987,3.106619824651406,3.402581380531236,3.1917257348581187,2.5472436773954037,0.09708092059403557,0.5105771060382145,-1.1037141348375945,1
AT5G41765.1,,5,16716552,16717558,-,1006,protein_coding,Probable transcription factor At5g41765 [Source:UniProtKB/Swiss-Prot;Acc:F4JYJ1],3.1859680805462256,3.212159022053945,2.746359132553953,2.884268112884322,1.6013438573119074,1.5548667465212254,0.17829944648089005,0.6503901283209026,-1.1047448451625417,1
AT4G05040.7,,4,2579766,2581798,+,2032,protein_coding,AT4G05040 protein [Source:UniProtKB/TrEMBL;Acc:Q94A85],6.295258364511283,6.108024719680917,5.9070243212094935,4.993342602511762,5.515815893197254,4.349128783128885,0.005511933456868614,0.10604036267880958,-1.1067332739822555,1
AT1G24330.2,PUB6,1,8631206,8635055,+,3849,protein_coding,U-box domain-containing protein 6 [Source:UniProtKB/Swiss-Prot;Acc:O48700],4.369674741505485,5.1287904201680385,4.738550089003114,2.3938393620681246,3.0214626181219977,4.711211651496133,0.06042324095256176,0.41142787072562137,-1.110885137810041,1
AT2G25570.2,,2,10885698,10887921,-,2223,protein_coding,At2g25570 [Source:UniProtKB/TrEMBL;Acc:Q9SLA6],5.11102280620708,3.212159022053945,4.7890861567805665,0,3.8301212627596493,4.2788490550450655,0.5214071879848767,0.8884984026429239,-1.1111966833522828,1
AT5G51530.2,,5,20927069,20931502,-,4433,protein_coding,Gb [Source:UniProtKB/TrEMBL;Acc:Q9FHN1],1.7287776314278425,2.483617156311411,1.5377459377206828,2.067520312751234,0,0.9774872469461264,0.3430847821740819,NA,-1.1167760902196202,1
AT4G27610.5,,4,13785413,13788515,-,3102,protein_coding,Intracellular protein transporter [Source:UniProtKB/TrEMBL;Acc:Q84JD6],5.563444142440976,4.788648320166237,5.630429733221012,5.409103305901665,0,3.9574962225861006,0.24792210641449003,0.7278019255800939,-1.118145404693385,1
AT3G19470.1,,3,6749524,6751014,+,1490,protein_coding,F-box protein At3g19470 [Source:UniProtKB/Swiss-Prot;Acc:Q8LCE9],6.089997898851233,5.580398639630241,5.883959436993268,0,4.977915165512943,5.627946667249418,0.1787445042529515,0.6509485541922461,-1.1194782990371688,1
AT4G25080.6,CHLM,4,12876822,12878193,+,1371,protein_coding,magnesium-protoporphyrin IX methyltransferase [Source:TAIR;Acc:AT4G25080],5.632379985744672,6.236612679545459,0,3.0784727421647258,5.11125088572456,4.044789892814435,0.3309293395133256,0.792847224145638,-1.1213643464825065,1
AT2G14720.2,VSR4,2,6300488,6304394,-,3906,protein_coding,Vacuolar-sorting receptor 4 [Source:UniProtKB/Swiss-Prot;Acc:Q56ZQ3],10.874118304170661,10.608896622251121,10.125861786033388,8.775632889505275,9.922322795218259,9.420249227574551,1.0952288256257474e-4,0.0067722857913030485,-1.122355941947811,1
AT2G03260.1,PHO1-H2,2,987934,992332,-,4398,protein_coding,Phosphate transporter PHO1 homolog 2 [Source:UniProtKB/Swiss-Prot;Acc:Q6R8G8],7.115937224999884,7.448030726715173,7.148242540121027,6.596184971214351,6.609212203053528,4.044789892814434,0.022527249453370528,0.24467265778920583,-1.1237009785008143,1
AT2G15880.1,PEX3,2,6917514,6920319,-,2805,protein_coding,Pollen-specific leucine-rich repeat extensin-like protein 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9XIL9],6.252102112078317,7.659443114438485,8.436578495850563,6.355003655120108,7.057740331558539,6.203151627712522,0.01625937613788588,0.20423380493198268,-1.1238661106921493,1
AT3G13810.6,AtIDD11,3,4544364,4547513,+,3149,protein_coding,indeterminate(ID)-domain 11 [Source:TAIR;Acc:AT3G13810],7.286043920852653,6.3219146596370965,5.4537354287667625,0,6.638964712289566,4.8630441822061155,0.4649461247589554,0.8668947193176298,-1.126546857782471,1
AT2G02620.1,,2,717256,719389,+,2133,protein_coding,Cysteine/Histidine-rich C1 domain family protein [Source:UniProtKB/TrEMBL;Acc:Q0WSX0],4.369674741505486,4.132143129152561,4.631835645891566,3.5408770127637252,3.3439992634956064,3.1296561776994576,0.021389051403647302,0.23765518400141397,-1.1265539832223856,1
AT5G26910.3,,5,9465941,9470337,-,4396,protein_coding,TRM8 [Source:UniProtKB/TrEMBL;Acc:A0A384LKQ3],4.903561770334352,6.579170895818778,7.615438624489163,5.9458292083716175,6.433607880523874,0,0.30705777158101416,0.7738505419756193,-1.1266089511812283,1
AT3G10020.1,,3,3090806,3091922,-,1116,protein_coding,AT3g10020/T22K18_16 [Source:UniProtKB/TrEMBL;Acc:Q9SR67],7.476194176803381,9.135099118584368,9.869704816068602,8.031504948430632,7.6537367151277085,8.258544252532454,0.0279538048529901,0.27590346290948053,-1.12697283430925,1
AT4G40063.1,,4,18575070,18575318,+,248,protein_coding,,5.111022806207079,4.835816961760421,4.3913384478630615,4.254446689789234,3.929772765766327,2.5472436773954037,0.021671302154405728,0.23974519930768518,-1.130081451690876,1
AT5G01070.1,,5,25012,25908,-,896,protein_coding,RING/FYVE/PHD zinc finger-containing protein [Source:UniProtKB/TrEMBL;Acc:F4K7X6],2.762597946484554,3.693960568591336,1.5377459377206832,0,2.341563519858522,2.5472436773954037,0.31968237715302644,NA,-1.1315619663475247,1
AT5G55550.5,,5,22501536,22504076,-,2540,protein_coding,RNA-binding (RRM/RBD/RNP motifs) family protein [Source:TAIR;Acc:AT5G55550],5.761093226608461,3.972466198631512,7.5362884547517774,0,6.609212203053528,4.2788490550450655,0.35764862534797015,0.8109479257536198,-1.1345081037393565,1
AT1G13260.1,RAV1,1,4542168,4543970,+,1802,protein_coding,AP2/ERF and B3 domain-containing transcription factor RAV1 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZWM9],9.448761222081393,8.97576775252777,11.01872873489959,9.327603951604496,8.528261612424723,8.914712120733686,0.02120025835425752,0.23691286486151833,-1.1346953750917956,1
AT4G15290.1,CSLB5,4,8721482,8726733,-,5251,protein_coding,Glycosyltransferase (Fragment) [Source:UniProtKB/TrEMBL;Acc:W8Q2Z8],9.946853168058944,8.459036739691621,9.406443678892359,8.379084689938551,8.403808211400868,7.9491518383163084,0.0011589461193623229,0.0379243455017033,-1.136693330994057,1
AT2G22630.1,AGL17,2,9618207,9622163,+,3956,protein_coding,AGL17 [Source:UniProtKB/TrEMBL;Acc:A0A384L577],6.207614985700744,5.465125944637685,6.196319795838235,5.174255224660195,4.608452622997373,4.814187517145753,0.022585447428644913,0.24492488111644314,-1.136798938658249,1
AT2G03770.1,SOT13,2,1150871,1152044,-,1173,protein_coding,Cytosolic sulfotransferase 13 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZPQ5],1.7287776314278425,2.2247762417604084,1.9467712125878611,0,2.0184160092887753,0.9774872469461261,0.2986646562352736,NA,-1.1393712735933474,1
AT1G70290.1,TPS8,1,26470795,26474833,-,4038,protein_coding,"Probable alpha,alpha-trehalose-phosphate synthase [UDP-forming] 8 [Source:UniProtKB/Swiss-Prot;Acc:Q0WUI9]",7.853556811980234,9.276435472921023,10.123402053762936,7.620255751438076,8.281811248976584,8.591358068270303,0.019977263633279268,0.22868129613068475,-1.1409873442235041,1
AT1G08000.1,GATA10,1,2483240,2485726,-,2486,protein_coding,GATA10 [Source:UniProtKB/TrEMBL;Acc:A0A178WGW3],3.185968080546225,3.473079788099641,3.840346053470231,3.0784727421647258,2.0184160092887753,2.285737111160617,0.2048636142587303,0.6793153636062266,-1.1425030824515476,1
AT2G20990.2,SYTA,2,9014552,9018036,+,3484,protein_coding,Synaptotagmin A [Source:UniProtKB/TrEMBL;Acc:F4IFM6],6.089997898851233,7.218141363840668,7.799260299036098,5.76006831547756,5.608959054134375,6.613285496906763,0.05537251277906453,0.39587530767084644,-1.1426173734758418,1
