ID,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Mock_1,Mock_2,Mock_3,Flg22_1,Flg22_2,Flg22_3,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,cl
AT5G06120.4,,5,1843937,1853051,+,9114,protein_coding,ARM repeat superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4K2C1],1.1091829133441469,3.972466198631512,2.7463591325539527,7.019369711025866,0,6.613285496906763,0.03673644366952945,0.3212689739703995,3.380112328490994,9
AT2G43620.1,,2,18093694,18095093,-,1399,protein_coding,Endochitinase At2g43620 [Source:UniProtKB/Swiss-Prot;Acc:O22841],6.417483066118174,6.029049068629441,6.774709289124252,9.796598151665258,9.7876872149233,9.726159832673433,1.324269635609666e-46,1.2364705587687451e-42,3.3473031306281067,9
AT1G67270.1,,1,25183019,25185939,-,2920,protein_coding,Zinc-finger domain of monoamine-oxidase A repressor R1 protein [Source:TAIR;Acc:AT1G67270],6.732110783544714,5.339836733502409,6.177473271310104,9.685420474206914,9.248463851867777,9.47431667696885,1.7531603907636482e-35,1.2276943926420136e-31,3.3197732221899585,9
AT1G76780.3,,1,28816174,28822256,+,6082,protein_coding,HSP20-like chaperones superfamily protein [Source:TAIR;Acc:AT1G76780],3.7792153651412326,0,1.5377459377206832,0,5.483382140201539,6.641565680571469,0.14906238773321215,0.6065981363382216,3.294078339697264,9
AT1G13609.2,,1,4662752,4663219,+,467,protein_coding,Defensin-like protein 287 [Source:UniProtKB/Swiss-Prot;Acc:Q2V4N4],1.109182913344147,1.909115617155277,1.5377459377206832,4.0839179337471005,4.547008032440521,4.2788490550450655,NA,NA,3.272730208742824,9
AT5G44575.1,,5,17973775,17975120,+,1345,protein_coding,At5g44575 [Source:UniProtKB/TrEMBL;Acc:Q8GWN6],1.1091829133441469,1.5044637728747368,1.9467712125878611,4.47752880713773,4.022983513303598,4.127101662109477,6.159672012516367e-5,0.004469911210948081,3.151181909473117,9
AT3G56970.1,ORG2,3,21084035,21085245,-,1210,protein_coding,Transcription factor ORG2 [Source:UniProtKB/Swiss-Prot;Acc:Q9M1K1],6.977065909137394,7.838017676867276,6.372367527193293,10.018512202752184,10.73357210563611,9.844930471458557,2.2121903049219862e-5,0.0020316610698744185,3.0721652987590558,9
AT5G24110.1,WRKY30,5,8153115,8154710,-,1595,protein_coding,Probable WRKY transcription factor 30 [Source:UniProtKB/Swiss-Prot;Acc:Q9FL62],4.661175041237853,3.473079788099641,4.631835645891565,7.556458668609714,7.2722704699711,6.9436652764046265,3.049095535021539e-17,5.024012648911078e-14,3.005508029696164,9
AT3G58060.1,MTPC3,3,21497633,21499943,-,2310,protein_coding,Cation efflux family protein [Source:UniProtKB/TrEMBL;Acc:A0A178VEZ3],4.448254655523664,3.212159022053945,3.840346053470231,6.9087547500877875,6.416530963699296,7.073890329921766,3.225924787412465e-5,0.0027549200981771514,3.000525858980662,9
AT2G02930.1,GSTF3,2,851156,852321,-,1165,protein_coding,Glutathione S-transferase F3 [Source:UniProtKB/Swiss-Prot;Acc:Q9SLM6],3.1859680805462256,3.5877432418836714,3.5196335731144552,5.869126367459747,6.765742710870942,6.184050889714376,3.370644066662375e-4,0.015518778169857469,2.997978838477701,9
AT4G25310.2,,4,12949664,12951359,+,1695,protein_coding,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9SB32],4.846675056471126,4.835816961760421,3.840346053470231,7.710954644256561,7.586616675590183,6.2220027799694115,1.4236960983884395e-8,4.334690370865063e-6,2.7887144658847456,9
AT5G53450.3,PAP14,5,21688763,21692480,+,3717,protein_coding,"Probable plastid-lipid-associated protein 14, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9LV04]",5.414826829134901,5.202623161463151,0,7.472528092425729,7.759098357291028,7.0842299055327365,0.003014322904205822,0.0707154094386175,2.7688185210427605,9
AT5G60430.4,,5,24301608,24303068,+,1460,protein_coding,Antiporter/ drug transporter [Source:UniProtKB/TrEMBL;Acc:Q9FKK3],0,2.2247762417604093,2.746359132553953,4.8410179686120784,3.8301212627596493,4.656829463156757,0.0010498369339958001,0.03539539035114698,2.747636072744983,9
AT5G39890.1,PCO2,5,15974270,15976270,+,2000,protein_coding,Plant cysteine oxidase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q8LGJ5],3.3586599662022834,2.89339559201044,2.52569632892835,5.37252181166025,5.233299377002432,5.788316238581309,1.3667774348663477e-8,4.2071211789056335e-6,2.7073586672384438,9
AT4G38960.2,,4,18160903,18163341,+,2438,protein_coding,B-box type zinc finger family protein [Source:UniProtKB/TrEMBL;Acc:F4JUJ1],0,3.3485100352690864,2.52569632892835,3.0784727421647258,4.977915165512943,5.788316238581309,0.014358453922372647,0.19007308734384698,2.702465370109828,9
AT1G52110.1,,1,19386709,19389740,-,3031,protein_coding,Mannose-binding lectin superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4IBA0],4.369674741505485,3.972466198631512,3.3946549046680525,6.547789473126363,7.184204232204309,5.415096664002759,5.969913075885433e-6,7.3023246798527e-4,2.6741662925910434,9
AT2G36770.1,UGT73C4,2,15415077,15416845,-,1768,protein_coding,Glycosyltransferase (Fragment) [Source:UniProtKB/TrEMBL;Acc:W8QNU5],2.160824389871925,0.9400509454986085,2.265079909517326,4.0839179337471005,3.7230723979143843,4.60031677477828,0.007806681674568798,0.1314853106953167,2.665775696811274,9
AT1G29920.1,LHCB1.1,1,10474656,10475969,-,1313,protein_coding,"Chlorophyll a-b binding protein 3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8VZ87]",3.6521816931170914,0,2.52569632892835,3.249609563511568,5.068160498838071,5.955337804710911,0.03779167960596441,0.3246788620020728,2.6640290968595615,9
AT5G39580.1,PER62,5,15847065,15849141,-,2076,protein_coding,Peroxidase 62 [Source:UniProtKB/Swiss-Prot;Acc:Q9FKA4],9.917805695085745,9.553615706703138,9.507994370606287,12.509550263988988,12.238513184391184,12.094179184271802,5.822073912095003e-30,3.261642247033863e-26,2.621447670736268,9
AT3G44970.1,,3,16432286,16435124,+,2838,protein_coding,Cytochrome P450 superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4J4C0],4.286566976059075,0.9400509454986081,0,5.611020061328064,4.1105357690651685,5.683407687800349,0.01793973009141316,0.21557691102126728,2.5926385620030215,9
AT2G19190.1,SIRK,2,8326049,8329944,-,3895,protein_coding,Senescence-induced receptor-like serine/threonine-protein kinase [Source:UniProtKB/Swiss-Prot;Acc:O64483],6.700354505152693,5.607833065061877,5.684825420083234,8.786101408823228,8.686220913484139,8.442586064610214,1.9760850301319953e-8,5.88852316798163e-6,2.579574005993628,9
AT5G64110.1,PER70,5,25654074,25656067,-,1993,protein_coding,Peroxidase [Source:UniProtKB/TrEMBL;Acc:A0A178UNC2],7.83904733551467,7.88922509550722,7.6636360402180275,10.439110355568623,10.747295961664317,9.773250846631276,1.3847794207607665e-11,7.91613394998568e-9,2.579327292053089,9
AT2G05540.1,,2,2033154,2034283,+,1129,protein_coding,At2g05540/T20G20.11 [Source:UniProtKB/TrEMBL;Acc:Q9SL13],3.185968080546225,0.9400509454986085,3.741157802887507,4.8410179686120784,5.667872996736208,5.627946667249418,0.0029658944028253882,0.07010773680805228,2.5648476867342445,9
AT1G09310.1,,1,3008910,3009898,+,988,protein_coding,T31J12.3 protein [Source:UniProtKB/TrEMBL;Acc:Q9ZPZ4],8.11675466970562,4.5828509972355915,5.630429733221012,10.08077939357548,7.328129775293159,9.642923805233263,0.004248566548660434,0.089613401803108,2.553383115462018,9
AT3G48580.1,XTH11,3,18007098,18008535,+,1437,protein_coding,Probable xyloglucan endotransglucosylase/hydrolase protein 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9SMP1],0,2.2247762417604093,3.634643367692081,5.702283400490169,4.482829643422321,4.044789892814435,0.08598032655176777,0.48366839074406554,2.53053620577995,9
AT1G21320.2,NSRB,1,7462426,7466164,-,3738,protein_coding,Nuclear speckle RNA-binding protein B [Source:UniProtKB/Swiss-Prot;Acc:F4HWF9],1.7287776314278425,0,3.6346433676920804,5.0866328419212925,4.608452622997373,4.60031677477828,0.022014340845766547,0.2414851955244363,2.528050422731254,9
AT1G77280.2,,1,29030998,29034822,-,3824,protein_coding,Protein kinase protein with adenine nucleotide alpha hydrolases-like domain [Source:TAIR;Acc:AT1G77280],5.334352598875736,0,5.059956075013731,7.76134326105838,7.035541709647034,6.063810085828549,0.05790588248579431,0.4031821213794642,2.5251491750124186,9
AT1G51920.1,,1,19294184,19294612,+,428,protein_coding,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: stem, stamen; EXPRESSED DURING: 4 anthesis; Has 22 Blast hits to 22 proteins in 5 species: Archae - 0; /.../ria - 0; Metazoa - 0; Fungi - 0; Plants - 22; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). [Source:TAIR;Acc:AT1G51920]",2.1608243898719253,0,1.5377459377206828,3.8904962284416307,3.481724014703326,2.7685437932646573,0.022081750327169584,NA,2.5245864232899127,9
AT4G02160.1,,4,954968,955734,-,766,protein_coding,Cotton fiber protein [Source:UniProtKB/TrEMBL;Acc:Q9ZU01],2.7625979464845534,1.5044637728747368,1.9467712125878611,4.60913305096677,4.415662817786181,3.957496222586101,2.2070815891769293e-4,0.011406376825541506,2.5186133704092133,9
AT1G29600.1,,1,10343785,10346364,+,2579,protein_coding,Zinc finger C-x8-C-x5-C-x3-H type family protein [Source:TAIR;Acc:AT1G29600],5.850611506839511,4.835816961760421,6.139025142328784,7.9716185665032855,8.631770822060895,7.873671349819915,5.1384391536220324e-9,1.8452925529757278e-6,2.518180678630808,9
AT5G40590.1,,5,16251318,16252434,-,1116,protein_coding,At5g40590 [Source:UniProtKB/TrEMBL;Acc:Q9FM39],10.217517814462195,8.381680283028333,9.460063126608132,12.237482337252365,11.923097830714022,11.929043660833036,5.493620000956222e-11,2.9592651893612447e-8,2.5030972771284854,9
AT4G18990.1,XTH29,4,10401777,10404393,-,2616,protein_coding,Probable xyloglucan endotransglucosylase/hydrolase protein 29 [Source:UniProtKB/Swiss-Prot;Acc:Q8L7H3],2.989757764903248,3.212159022053945,0,4.171700441259255,5.483382140201539,4.656829463156757,0.010029731150240154,0.15485262715381934,2.489066212996376,9
AT2G34655.1,,2,14596565,14597543,+,978,protein_coding,At2g34655 [Source:UniProtKB/TrEMBL;Acc:Q94BZ4],3.1859680805462256,4.275895027664374,3.5196335731144557,6.373633768797689,6.153438697721205,5.788316238581309,1.163412648294595e-6,1.951555026445002e-4,2.4660490545175877,9
AT5G56190.4,,5,22741977,22745177,+,3200,protein_coding,Transducin/WD40 repeat-like superfamily protein [Source:TAIR;Acc:AT5G56190],0,2.70300674632173,6.859920062432417,7.383411494703425,8.429572598869882,7.276833828247106,0.17373092477976762,0.6441266623436228,2.4588793387299557,9
AT1G25275.3,,1,8860672,8861362,+,690,protein_coding,AT1G25275 protein [Source:UniProtKB/TrEMBL;Acc:B9DG55],1.7287776314278425,2.89339559201044,2.52569632892835,5.216148327730948,4.830989757085423,3.6585994201632306,0.0017645601034626845,0.04992635662433662,2.4543721469607944,9
AT5G23060.1,CAS,5,7736518,7738535,-,2017,protein_coding,"Calcium sensing receptor, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9FN48]",0,2.89339559201044,2.746359132553953,4.8410179686120784,3.1917257348581187,5.000408139627195,0.053296142819604854,0.3881457783752897,2.4396644872077804,9
AT1G62420.1,,1,23102777,23104756,-,1979,protein_coding,DUF506 family protein (DUF506) [Source:UniProtKB/TrEMBL;Acc:O48807],3.7792153651412326,3.5877432418836714,3.8403460534702316,6.196611017420343,6.153438697721205,5.862276400260619,NA,NA,2.429535042233133,9
AT2G39730.3,RCA,2,16570746,16573519,-,2773,protein_coding,"Ribulose bisphosphate carboxylase/oxygenase activase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P10896]",0,1.5044637728747368,3.3946549046680525,3.402581380531236,2.6054102972499362,5.570268043550707,0.08599009624452703,0.48366839074406554,2.4161557298619747,9
AT1G13490.2,,1,4624564,4626166,-,1602,protein_coding,F13B4.1 protein [Source:UniProtKB/TrEMBL;Acc:Q9FZ74],4.003966155346151,2.2247762417604093,3.106619824651406,6.1541382390594555,5.345823376294037,4.9103003749938665,0.00458031133488501,0.09406092434124927,2.414828707091417,9
AT1G07885.1,,1,2436259,2436861,-,602,protein_coding,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; Has 0 Blast hits to 0 proteins in 0 species (source: NCBI BLink). [Source:TAIR;Acc:AT1G07885],2.160824389871925,1.5044637728747368,0.9647332386523769,3.6670676531923707,2.8283827040465024,3.957496222586101,0.011854501825689524,NA,2.4074396598261174,9
AT3G10720.2,PME25,3,3354406,3357754,-,3348,protein_coding,Probable pectinesterase/pectinesterase inhibitor 25 [Source:UniProtKB/Swiss-Prot;Acc:Q94CB1],10.544802497327723,10.275271790823776,10.292772934620766,12.947700584394724,12.657494179055798,12.598255569761935,1.690055333148842e-56,4.7340139936832216e-52,2.367860870439888,9
AT4G02170.1,,4,958045,958834,+,789,protein_coding,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G38700.1); Has 53 Blast hits to 53 proteins in 10 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 53; Viruses - 0; Other Eukaryotes - 0 (source /.../ BLink). [Source:TAIR;Acc:AT4G02170],3.8959629525209563,3.3485100352690864,2.265079909517326,5.920711995385513,5.271790812739634,5.348032326870327,6.44035498219196e-4,0.025090512295713352,2.3634689065638916,9
AT4G02330.1,PME41,4,1032350,1035055,+,2705,protein_coding,Probable pectinesterase/pectinesterase inhibitor 41 [Source:UniProtKB/Swiss-Prot;Acc:Q8RXK7],9.046302419115339,8.574777950296504,8.975845038134274,11.092818364183218,11.18247062396606,11.386131910198143,1.0754580281814518e-20,3.012465482739065e-17,2.3488599756525965,9
AT3G52561.1,,3,19497034,19497650,-,616,protein_coding,Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q1G396],4.522774701274072,3.0615633034164675,3.933151394118153,6.746696130888075,6.364052829138696,5.043435810029179,1.9479230074523768e-5,0.0018314367787287602,2.347690356093131,9
AT5G63570.2,GSA1,5,25451875,25453841,+,1966,protein_coding,"Glutamate-1-semialdehyde 2,1-aminomutase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P42799]",4.104444098041156,3.693960568591336,0,5.296452695493671,5.696451679916131,5.736815333422302,0.002889917052282236,0.06906951070945197,2.3447092397810656,9
AT1G54730.10,,1,20424370,20428309,+,3939,protein_coding,Sugar transporter ERD6-like 5 [Source:UniProtKB/Swiss-Prot;Acc:Q3ECP7],1.7287776314278425,0,2.9377056350499657,3.249609563511568,2.0184160092887753,5.125822706122362,0.0929696637694849,0.501869457258499,2.34177947708822,9
AT2G32460.2,MYB101,2,13782208,13784471,-,2263,protein_coding,Transcription factor MYB101 [Source:UniProtKB/Swiss-Prot;Acc:O80883],1.7287776314278425,2.7030067463217295,0,3.783102892111799,4.193077404170673,3.4182344033917347,0.013497887998524397,0.18425406468161154,2.329590360023817,9
AT1G51805.2,,1,19221064,19225690,-,4626,protein_coding,Leucine-rich repeat protein kinase family protein [Source:UniProtKB/TrEMBL;Acc:F4IB63],3.779215365141232,0.9400509454986085,0,4.8410179686120784,3.7230723979143843,4.814187517145753,0.08193789199413916,0.47283936807742727,2.3263769843626303,9
AT3G56310.2,AGAL3,3,20882827,20885915,+,3088,protein_coding,Alpha-galactosidase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q8VXZ7],4.448254655523664,3.7928911420385325,0,5.131109151522658,6.4836583092670095,5.540540289169534,0.045100900416980935,0.35630137883840673,2.3260621530525807,9
AT1G30410.4,ATMRP13,1,10738699,10747563,+,8864,protein_coding,multidrug resistance-associated protein 13 [Source:TAIR;Acc:AT1G30410],2.1608243898719253,7.385999321946113,3.106619824651407,8.57694134819008,8.319046178173899,7.576903443394846,0.06169756845366177,0.41440674099298985,2.323959391380191,9
AT1G32060.1,PRK,1,11532199,11534639,+,2440,protein_coding,Phosphoribulokinase [Source:UniProtKB/TrEMBL;Acc:A0A178WLP9],3.6521816931170914,2.483617156311411,2.265079909517326,5.040741654323383,4.193077404170673,5.627946667249418,0.001599650360667759,0.04679097980508324,2.316908440559153,9
AT2G47550.1,PME20,2,19508929,19511792,+,2863,protein_coding,Probable pectinesterase/pectinesterase inhibitor 20 [Source:UniProtKB/Swiss-Prot;Acc:O22256],9.550228526868578,8.757357052893372,8.962145448056882,11.70678254331835,11.400076175190518,11.170170001104413,3.0501029280295425e-26,1.067955413962944e-22,2.316048840132529,9
AT2G29330.1,TRI,2,12594536,12596438,+,1902,protein_coding,Tropinone reductase homolog At2g29330 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZW16],8.53199645781078,8.381680283028333,8.428630853843089,11.164112947874521,10.55000713286787,10.453498681655196,6.023238872964388e-29,2.8119490678434244e-25,2.313128025718237,9
AT1G29090.1,,1,10162795,10164452,-,1657,protein_coding,Cysteine proteinases superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q84W75],1.1091829133441469,0,0.9647332386523769,2.6597936638251216,1.0123034224110756,2.2857371111606164,0.20952576538193124,NA,2.312395519670682,9
AT5G16900.4,,5,5556103,5559997,+,3894,protein_coding,Probable LRR receptor-like serine/threonine-protein kinase At5g16900 [Source:UniProtKB/Swiss-Prot;Acc:C0LGT5],4.286566976059075,0,4.930868871040826,6.336129812326517,6.668116017139987,5.862276400260619,0.006358494850247994,0.11588015566057029,2.3107133592983167,9
AT5G67370.1,CGLD27,5,26877272,26879639,-,2367,protein_coding,"Protein CONSERVED IN THE GREEN LINEAGE AND DIATOMS 27, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9FN15]",6.014531365317104,5.523913285647467,4.686179335206145,7.238479553173996,8.148537033956481,7.812797318256534,0.0017334343899966128,0.04939494475909982,2.3017371858902416,9
AT3G02480.1,,3,512220,513036,+,816,protein_coding,AT3g02480/F16B3_11 [Source:UniProtKB/TrEMBL;Acc:Q9M892],5.453440900888461,4.582850997235592,2.7463591325539527,5.702283400490169,6.69668993403353,7.627268936782122,0.004836697100390926,0.09736250156451316,2.3007995509875516,9
AT2G05070.1,LHCB2.2,2,1799234,1800472,-,1238,protein_coding,"Chlorophyll a-b binding protein 2.2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9S7J7]",3.185968080546225,0,2.52569632892835,3.9904461552789368,0,5.599395583507621,0.15737803050840227,0.6184506190475386,2.291447859891483,9
AT3G27950.1,,3,10377957,10379907,+,1950,protein_coding,GDSL-like Lipase/Acylhydrolase superfamily protein [Source:TAIR;Acc:AT3G27950],6.295258364511283,5.2381692849912795,5.737244462358369,8.57694134819008,7.984407161706557,7.462665548986946,1.5115859568476537e-11,8.468206847451925e-9,2.2867132377302695,9
AT1G61415.2,,1,22659792,22660967,+,1175,protein_coding,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G61450.1); Has 30201 Blast hits to 17322 /.../ins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). [Source:TAIR;Acc:AT1G61415],2.160824389871925,3.972466198631512,1.5377459377206828,5.040741654323383,5.483382140201539,4.480182688212184,0.0010219327218765376,0.03498645454836478,2.24716607547432,9
AT3G09405.1,PAE4,3,2894798,2897674,-,2876,protein_coding,Pectin acetylesterase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9SR23],4.661175041237854,5.7376859863638225,6.139025142328784,8.105816411201484,7.990189904622513,7.414311161695198,8.125503030432456e-9,2.6161317860395807e-6,2.2454258644403637,9
AT4G13210.1,,4,7670044,7673135,+,3091,protein_coding,Putative pectate lyase 14 [Source:UniProtKB/Swiss-Prot;Acc:Q9SVQ6],2.7625979464845534,0,2.265079909517326,0,4.547008032440521,4.541499825119826,0.13897695533760357,0.5905224492000659,2.237627080291313,9
AT1G57630.1,,1,21345445,21346157,+,712,protein_coding,"Disease resistance protein RPP1-WsB, putative [Source:UniProtKB/TrEMBL;Acc:Q9FVT9]",4.522774701274072,3.473079788099641,3.257813758397973,5.994788648382775,6.346127170989371,5.540540289169534,3.927375889868539e-5,0.003207280642889436,2.2336060592132188,9
AT3G50210.1,,3,18614112,18616489,-,2377,protein_coding,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein [Source:UniProtKB/TrEMBL;Acc:A0A178VCK6],4.104444098041156,2.2247762417604093,3.5196335731144552,5.611020061328064,5.11125088572456,5.932629156913109,0.03106102673782194,0.2908589863371752,2.230187081201155,9
AT4G28910.2,AFPH2,4,14264034,14266786,-,2752,protein_coding,NINJA [Source:UniProtKB/TrEMBL;Acc:A0A178UVV4],4.661175041237853,0,3.840346053470231,5.479595919077919,5.309281919329234,6.509696847311038,0.017373423544731193,0.2109875321823782,2.2097660414678537,9
AT3G21330.1,BHLH87,3,7507240,7509186,+,1946,protein_coding,Transcription factor bHLH87 [Source:UniProtKB/Swiss-Prot;Acc:Q8S3D2],5.414826829134901,5.372193769566748,5.2879193502808,7.876853154579964,7.6242904069853745,6.909185680559271,6.94825772117211e-15,7.208431371398221e-12,2.1931800564639685,9
AT1G01660.1,,1,240057,242608,-,2551,protein_coding,RING/U-box superfamily protein [Source:TAIR;Acc:AT1G01660],3.512872752684049,0,4.631835645891565,5.040741654323383,6.111608311171989,5.8380418706718835,0.21197353817578102,0.6884163220686147,2.1920070834491567,9
AT1G56600.1,GOLS2,1,21207537,21209635,+,2098,protein_coding,Galactinol synthase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9FXB2],2.4928626068883792,3.972466198631512,3.106619824651406,5.479595919077919,5.068160498838071,5.599395583507621,0.009895958023322746,0.1529777484499412,2.1872863684744397,9
AT4G33550.2,,4,16134366,16135134,+,768,protein_coding,At4g33550 [Source:UniProtKB/TrEMBL;Acc:Q6NLG8],5.061886852403117,3.5877432418836714,5.356549143964554,6.514599698953567,5.667872996736208,7.903171488131273,0.0020938382948162424,0.05591087175986441,2.185888064725169,9
AT5G57320.2,VLN5,5,23211952,23218041,+,6089,protein_coding,Villin-5 [Source:UniProtKB/Swiss-Prot;Acc:Q9LVC6],0,3.473079788099641,3.5196335731144552,4.5448310446991815,5.724475220433226,4.416143335573014,0.056098768310842685,0.398423579907458,2.185359919824394,9
AT3G10720.1,PME25,3,3354447,3356811,-,2364,protein_coding,Probable pectinesterase/pectinesterase inhibitor 25 [Source:UniProtKB/Swiss-Prot;Acc:Q94CB1],3.6521816931170914,2.89339559201044,2.265079909517326,5.256859184698767,5.153091488116115,4.711211651496133,4.570937790024431e-5,0.0035864576592821947,2.182781733566308,9
AT5G53180.5,ATPTB2,5,21568200,21571894,-,3694,protein_coding,Polypyrimidine tract-binding protein homolog 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9FGL9],0,3.473079788099641,3.3946549046680525,4.8410179686120784,4.482829643422321,5.381954149893253,0.08526862485780141,0.4820673110800324,2.1800765921986107,9
AT5G11140.1,,5,3545211,3546169,+,958,protein_coding,Phospholipase-like protein (PEARLI 4) family protein [Source:UniProtKB/TrEMBL;Acc:Q9LFP2],3.512872752684049,1.5044637728747368,2.5256963289283503,4.8410179686120784,4.977915165512944,4.127101662109477,6.688243442054707e-4,0.025734119101015713,2.1774645555323415,9
AT4G14710.3,ATARD2,4,8424667,8426558,-,1891,protein_coding,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase [Source:UniProtKB/TrEMBL;Acc:F4JIE1]",2.4928626068883792,2.2247762417604084,2.265079909517326,4.171700441259255,4.482829643422321,4.044789892814434,0.0013439649495195474,0.041460134582590354,2.162203881478629,9
AT2G29340.3,,2,12597117,12598901,+,1784,protein_coding,Tropinone reductase homolog At2g29340 [Source:UniProtKB/Swiss-Prot;Acc:F4IKM1],5.698171560053032,3.5877432418836714,4.020345890600543,6.958966731525972,5.93098841391985,7.303628585298158,7.499741705477269e-4,0.027898441555394924,2.154735958444893,9
