ID,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Mock_1,Mock_2,Mock_3,Flg22_1,Flg22_2,Flg22_3,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,cl
AT3G17680.3,,3,6042931,6044762,-,1831,protein_coding,Kinase interacting (KIP1-like) family protein [Source:UniProtKB/TrEMBL;Acc:F4J6D3],0,4.132143129152561,3.5196335731144552,2.3938393620681246,3.3439992634956064,0,0.605973231362601,0.9152471832596667,-1.0161109402108321,8
AT1G23020.3,FRO3,1,8149868,8153796,-,3928,protein_coding,"Ferric reduction oxidase 3, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:F4I4K7]",8.457963622159646,8.295728680785322,8.0529664364432,8.283803800769062,3.0214626181219977,7.144757917111401,0.5250880785081306,0.889562413930571,-1.018643143305509,8
AT2G27720.4,,2,11818404,11819578,+,1174,protein_coding,60S acidic ribosomal protein family [Source:UniProtKB/TrEMBL;Acc:F4IGR4],3.895962952520956,4.406612295626786,3.840346053470231,3.5408770127637252,2.6054102972499362,3.1296561776994567,0.19543947403514236,0.6700679445775243,-1.0189424549940573,8
AT2G14960.1,GH3.1,2,6451319,6453797,-,2478,protein_coding,Probable indole-3-acetic acid-amido synthetase GH3.1 [Source:UniProtKB/Swiss-Prot;Acc:O82333],6.778471817555924,5.465125944637685,6.483950249900812,5.672499177886628,4.977915165512943,5.277697841587551,0.005884733620101556,0.11033284700981572,-1.0191537870303373,8
AT2G23140.5,,2,9845489,9849357,-,3868,protein_coding,RING-type E3 ubiquitin transferase [Source:UniProtKB/TrEMBL;Acc:F4ILG6],7.05446557629353,6.4487031433933035,7.241926081215397,5.642087079301771,6.3817584895477,5.68340768780035,0.08329830449645154,0.4765605479222098,-1.0201090884652135,8
AT3G20730.1,PCMP-E94,3,7246896,7248878,+,1982,protein_coding,Pentatricopeptide repeat-containing protein At3g20730 [Source:UniProtKB/Swiss-Prot;Acc:Q9LT48],3.3586599662022834,4.467782101105987,3.933151394118153,2.6597936638251216,3.0214626181219977,3.4182344033917347,0.07523470957524409,0.45366392861935023,-1.0205036172784148,8
AT4G34570.5,THY-2,4,16510991,16514343,-,3352,protein_coding,Bifunctional dihydrofolate reductase-thymidylate synthase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q05763],6.8811833508467775,7.678975486071567,7.295348601117088,2.3938393620681246,6.327975979176369,7.249531987158804,0.20863901329732454,0.6839306496748224,-1.0217239171807933,8
AT3G52540.1,OFP18,3,19488546,19489893,-,1347,protein_coding,Transcription repressor OFP18 [Source:UniProtKB/Swiss-Prot;Acc:Q9SVD5],5.729975399151333,5.010433604218114,5.10054003574834,4.254446689789234,4.977915165512943,3.2811487297516924,0.0500463684402091,0.37648199464278814,-1.022378146994325,8
AT1G11940.2,,1,4031534,4034155,-,2621,protein_coding,"Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein [Source:UniProtKB/TrEMBL;Acc:Q8GYH0]",4.846675056471126,3.8854708755694816,4.975193766628013,4.786446496099626,2.6054102972499362,2.2857371111606164,0.22257358876576006,0.699563374654141,-1.0229845710176486,8
AT1G10000.1,,1,3263850,3265176,-,1326,protein_coding,Ribonuclease H-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4I2P2],4.369674741505485,4.881492133434249,4.631835645891565,3.249609563511568,4.193077404170673,3.4182344033917347,0.027609957234941716,0.2739576734353356,-1.0247202279305139,8
AT1G10470.1,ARR4,1,3441988,3444360,-,2372,protein_coding,Two-component response regulator ARR4 [Source:UniProtKB/Swiss-Prot;Acc:O82798],4.448254655523664,4.132143129152561,5.0181973337008525,4.0839179337471005,3.481724014703326,3.1296561776994576,0.10834341993963985,0.533545628679545,-1.0266110601323692,8
AT3G15520.1,CYP37,3,5249599,5252697,-,3098,protein_coding,"Peptidyl-prolyl cis-trans isomerase CYP37, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P82869]",5.665650779059369,5.879498639990865,5.573902467674637,5.216148327730948,4.547008032440521,4.204969600544553,0.01455784789950563,0.19180615122909325,-1.0272077822595402,8
AT1G20990.1,,1,7330256,7332100,-,1844,protein_coding,Cysteine/Histidine-rich C1 domain family protein [Source:UniProtKB/TrEMBL;Acc:F4HWC5],3.8959629525209563,4.406612295626786,4.180358500858131,2.067520312751234,3.7230723979143843,3.4182344033917347,0.16951328350387473,0.6376039457804532,-1.0284650649518159,8
AT3G02940.1,MYB107,3,661849,664011,+,2162,protein_coding,At3g02940 [Source:UniProtKB/TrEMBL;Acc:Q9LDI5],7.438192353352271,6.254081341748621,6.2693363332609104,6.355003655120108,0,6.295036686241082,0.4003655361520544,0.8385202915096651,-1.031591376094642,8
AT5G24120.1,SIGE,5,8157477,8160343,-,2866,protein_coding,"RNA polymerase sigma factor sigE, chloroplastic/mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9ZNX9]",10.093116441873805,9.099303645202568,8.47181082336367,8.415502229407517,8.487958351552644,8.109597481305725,0.013670953535561244,0.18561976004099062,-1.0325874457587194,8
AT1G78520.1,,1,29537806,29538712,-,906,protein_coding,Carbohydrate-binding X8 domain superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4IA92],2.7625979464845534,3.6939605685913364,4.020345890600543,2.884268112884322,2.6054102972499362,2.547243677395404,0.11920659340925287,0.5569801314406309,-1.0332161296626472,8
AT3G30350.1,RGF4,3,11960298,11961917,-,1619,protein_coding,Root meristem growth factor-like protein [Source:UniProtKB/TrEMBL;Acc:F4J5G8],3.3586599662022834,4.132143129152561,4.575364531374196,1.0453628119256622,3.0214626181219977,4.044789892814435,0.20917166831585896,0.6849552959078238,-1.0334088690102503,8
AT3G03970.5,SINE2,3,1027902,1030677,-,2775,protein_coding,Protein SINE2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SQR5],6.161712282026544,6.761228493160754,6.468528579813599,5.409103305901665,5.450202429906815,5.540540289169534,0.1391059501666764,0.5906004348369454,-1.0342100238123537,8
AT3G13790.4,CWINV1,3,4532905,4535914,-,3009,protein_coding,"Beta-fructofuranosidase, insoluble isoenzyme CWINV1 [Source:UniProtKB/Swiss-Prot;Acc:Q43866]",5.907346222855623,0,5.762756638185021,4.729729372252095,2.341563519858522,4.711211651496133,0.5795388971133828,0.9066902588052875,-1.0345916552575012,8
AT4G36530.1,,4,17239958,17242030,-,2072,protein_coding,Alpha/beta-Hydrolases superfamily protein [Source:UniProtKB/TrEMBL;Acc:O23227],7.33856324923281,7.393900683290391,6.917843794553975,6.132423559005328,6.173907689960344,6.295036686241082,2.397588724220942e-4,0.012035637590349963,-1.038567025598275,8
AT3G01510.1,LSF1,3,198322,201742,-,3420,protein_coding,LSF1 [Source:UniProtKB/TrEMBL;Acc:A0A178V9M4],5.850611506839511,4.5828509972355915,5.711273003041102,4.786446496099626,4.724007764471898,3.65859942016323,0.11608393072987945,0.5494469387757103,-1.0414624900091702,8
AT1G71280.1,RH55,1,26870093,26872152,-,2059,protein_coding,DEAD-box ATP-dependent RNA helicase 55 [Source:UniProtKB/Swiss-Prot;Acc:Q9FVV4],4.003966155346151,4.054512659874297,3.257813758397973,2.067520312751234,2.8283827040465024,3.4182344033917347,0.4049887586474432,0.8403341915918284,-1.0429743202898887,8
AT4G05430.3,,4,2753134,2754586,+,1452,protein_coding,Carbohydrate-binding X8 domain superfamily protein [Source:TAIR;Acc:AT4G05430],0,3.473079788099641,3.5196335731144552,1.6451347266440306,2.0184160092887753,2.5472436773954037,0.44365435801060926,NA,-1.0453836781769235,8
AT1G12740.4,CYP87A2,1,4342282,4344875,+,2593,protein_coding,"Cytochrome P450, family 87, subfamily A, polypeptide 2 [Source:UniProtKB/TrEMBL;Acc:Q9LN73]",7.0418505697952964,5.465125944637685,7.3468633371940095,5.815627603200257,5.667872996736208,5.862276400260619,0.024211120492803623,0.2551458600917691,-1.04667134029735,8
AT3G48330.2,PIMT1,3,17892738,17893975,-,1237,protein_coding,Protein-L-isoaspartate O-methyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1I9LP18],5.491048342115759,5.8337592996318755,5.952076481091294,5.256859184698767,4.415662817786181,4.416143335573015,0.35367869366332216,0.8091018127467877,-1.047093892262237,8
AT4G26490.1,,4,13380409,13381440,+,1031,protein_coding,Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family [Source:UniProtKB/TrEMBL;Acc:Q56Y59],5.11102280620708,5.687138515529223,5.389677356129729,4.171700441259255,4.1105357690651685,4.814187517145753,0.004357552013552003,0.09075047542870271,-1.0497805148967885,8
AT3G20600.1,NDR1,3,7194771,7195769,+,998,protein_coding,Protein NDR1 [Source:UniProtKB/Swiss-Prot;Acc:O48915],7.504052728398925,5.856810227768167,6.787194747376463,6.196611017420343,5.97830719461894,5.085217278963407,0.022768738013653565,0.24624436450575693,-1.0500184369687495,8
AT3G11980.1,FAR2,3,3814231,3817117,+,2886,protein_coding,Fatty acyl-CoA reductase [Source:UniProtKB/TrEMBL;Acc:A0A178VDD9],2.7625979464845534,2.70300674632173,2.7463591325539527,2.3938393620681246,2.0184160092887753,0.9774872469461264,0.2887331160365523,NA,-1.0509482589904129,8
AT1G18840.1,IQD30,1,6500814,6504567,-,3753,protein_coding,At1g18840 [Source:UniProtKB/TrEMBL;Acc:Q501D2],4.286566976059075,5.4038409867824,4.930868871040826,4.0839179337471005,0,4.814187517145753,0.37881949353505867,0.8246518809986704,-1.052392909246363,8
AT4G20230.1,,4,10924242,10926745,-,2503,protein_coding,Terpenoid cyclases/Protein prenyltransferases superfamily protein [Source:TAIR;Acc:AT4G20230],5.5983237673929995,6.551180603102459,2.9377056350499657,2.659793663825122,5.696451679916131,3.957496222586101,0.23808749518540737,0.7159889500807728,-1.0547039206671898,8
AT3G26600.2,ARO4,3,9769634,9772122,+,2488,protein_coding,Armadillo repeat only 4 [Source:UniProtKB/TrEMBL;Acc:Q38957],5.563444142440976,5.434808860508753,5.252340027644286,5.256859184698767,0,4.60031677477828,0.42864898425660547,0.8498645737550804,-1.0550960714043134,8
AT1G74960.1,KAS2,1,28152253,28156350,-,4097,protein_coding,"3-oxoacyl-[acyl-carrier-protein] synthase II, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9C9P4]",6.823389306801126,5.202623161463151,7.128753047541152,3.5408770127637252,6.416530963699296,5.447494873699927,0.14388667054994758,0.598927010420697,-1.0580229640773953,8
AT3G18200.1,,3,6234509,6236091,-,1582,protein_coding,WAT1-related protein At3g18200 [Source:UniProtKB/Swiss-Prot;Acc:Q9LV20],0,4.788648320166237,5.0181973337008525,4.332703338683257,0,3.281148729751693,0.6104594919195965,0.9164747496412162,-1.0609964560239242,8
AT4G13150.2,,4,7650053,7652289,-,2236,protein_coding,unknown protein; Has 83 Blast hits to 82 proteins in 37 species: Archae - 0; Bacteria - 51; Metazoa - 0; Fungi - 0; Plants - 30; Viruses - 0; Other Eukaryotes - 2 (source: NCBI BLink). [Source:TAIR;Acc:AT4G13150],4.787452844545965,5.607833065061878,6.723658036484106,4.786446496099626,4.881645768912465,5.000408139627195,0.03340133625386969,0.30436071236406764,-1.0610367144753325,8
AT4G14910.2,HISN5B,4,8528167,8530122,-,1955,protein_coding,Imidazoleglycerol-phosphate dehydratase [Source:UniProtKB/TrEMBL;Acc:A0A178V3L2],4.369674741505485,4.467782101105987,2.265079909517326,3.249609563511568,2.6054102972499362,3.1296561776994576,0.3140709501419937,0.7797199441032204,-1.0613013378865659,8
AT5G14230.2,,5,4593198,4595775,+,2577,protein_coding,"CONTAINS InterPro DOMAIN/s: Ankyrin repeat-containing domain (InterPro:IPR020683), Ankyrin repeat (InterPro:IPR002110); BEST Arabidopsis thaliana protein match is: XB3 ortholog 2 in Arabidopsis thaliana (TAIR:AT5G57740.1); Has 66374 Blast hits to 25 /.../oteins in 1201 species: Archae - 121; Bacteria - 8133; Metazoa - 29530; Fungi - 5885; Plants - 3349; Viruses - 785; Other Eukaryotes - 18571 (source: NCBI BLink). [Source:TAIR;Acc:AT5G14230]",7.937676590808571,7.126270765381107,7.643176846907855,3.2496095635115685,7.491971085412347,6.524958442919176,0.18029825827655013,0.6533818202091135,-1.0614053002433121,8
AT3G21260.2,GLTP3,3,7463927,7465283,-,1356,protein_coding,Glycolipid transfer protein 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9LU33],7.9444701002026825,7.253311785982509,7.138530704236788,5.920711995385513,6.609212203053528,6.655500568925876,0.0010102241288356363,0.03467817165786153,-1.0635534417223418,8
AT3G13080.5,ABCC3,3,4195770,4201734,-,5964,protein_coding,MRP3 [Source:UniProtKB/TrEMBL;Acc:A0A178VHA7],7.151601020829746,5.494819029805245,6.058911290067167,5.334988558434234,0,6.347483786090313,0.44547743029362624,0.8599178760908803,-1.065730891440661,8
AT3G25790.2,HHO1,3,9413052,9415240,+,2188,protein_coding,Transcription factor HHO1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LS00],7.29670185224608,5.339836733502409,6.119409879444364,5.579269294840596,5.153091488116115,5.510187062430714,0.1445192445063593,0.6007016705546269,-1.066338545503725,8
AT1G03040.2,,1,703906,706630,-,2724,protein_coding,basic helix-loop-helix (bHLH) DNA-binding superfamily protein [Source:TAIR;Acc:AT1G03040],7.029124283216892,6.288396641353054,6.657193722873406,4.893600232609696,5.345823376294037,6.295036686241082,0.3404317300514467,0.7995570717716297,-1.0708486044998191,8
AT4G13030.2,,4,7607267,7609843,+,2576,protein_coding,P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:TAIR;Acc:AT4G13030],8.354646481783725,8.852171127640842,8.483366288890913,7.696228626820257,8.319046178173897,4.2788490550450655,0.19946804555826697,0.6730106420396088,-1.0754260984447117,8
AT1G05200.2,GLR3.4,1,1504960,1509152,+,4192,protein_coding,Glutamate receptor [Source:UniProtKB/TrEMBL;Acc:Q53YX3],9.523255770509243,7.970727762787622,8.068393685842564,8.298503309283312,7.955140567599549,5.085217278963407,0.09036415805327351,0.49466297268521486,-1.0758412740900825,8
AT5G23160.1,,5,7795256,7796346,-,1090,protein_coding,Uncharacterized protein At5g23160 [Source:UniProtKB/Swiss-Prot;Acc:Q9FMY4],7.779504610302072,6.127111139355587,6.304503994897413,6.065246799461643,6.23362781211165,5.085217278963407,0.04262622527382349,0.3476234938286797,-1.0759379660729165,8
AT5G61900.3,BON1,5,24855661,24859272,-,3611,protein_coding,Protein BONZAI 1 [Source:UniProtKB/Swiss-Prot;Acc:Q941L3],7.771885963625465,0,7.7743910706395045,7.111043905958338,6.132675106127844,0,0.6910340927853615,0.9391533909982686,-1.0771820716553264,8
AT5G48090.1,ELP1,5,19484165,19488657,+,4492,protein_coding,EDM2-like protein1 [Source:UniProtKB/TrEMBL;Acc:F4K064],3.512872752684049,3.693960568591336,4.020345890600543,3.783102892111799,2.6054102972499362,0,0.5044709849290057,0.8820916256482816,-1.0789696999420262,8
AT3G45880.1,,3,16868914,16871585,-,2671,protein_coding,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q0WVR4],3.779215365141232,3.3485100352690864,4.102569480200593,1.6451347266440306,2.341563519858522,3.6585994201632306,0.160289766518728,0.6226481043751584,-1.081836935118265,8
AT2G22300.3,CAMTA3,2,9471219,9476472,+,5253,protein_coding,Calmodulin-binding transcription activator 3 [Source:UniProtKB/Swiss-Prot;Acc:Q8GSA7],4.846675056471126,5.7376859863638225,5.573902467674637,3.890496228441631,5.11125088572456,3.765261905986231,0.05818926739777363,0.4040581966071446,-1.0836291762862444,8
AT4G08160.1,XYN3,4,5159033,5162867,-,3834,protein_coding,"Endo-1,4-beta-xylanase 3 [Source:UniProtKB/Swiss-Prot;Acc:F4JG10]",8.745427979611863,9.44942302260106,9.255126254857974,7.921852647730479,8.01876096250729,8.325444300131132,2.4416852163779773e-7,5.3432847340596505e-5,-1.0838943001983858,8
AT3G22690.2,,3,8021229,8024594,-,3365,protein_coding,LOW protein: PPR containing-like protein [Source:UniProtKB/TrEMBL;Acc:F4J1L5],5.698171560053032,5.810334082645925,6.177473271310104,4.893600232609696,5.805420709059077,0,0.22320191867778538,0.7000354587131735,-1.086510951660993,8
AT4G26800.3,,4,13490090,13492076,+,1986,protein_coding,Pentatricopeptide repeat-containing protein At4g26800 [Source:UniProtKB/Swiss-Prot;Acc:Q9SZ20],5.414826829134901,4.582850997235592,5.860519806873064,3.0784727421647258,4.778490180056465,4.60031677477828,0.1063347718769774,0.5289299204253518,-1.0872078029770567,8
AT3G26620.1,LBD23,3,9790628,9791117,+,489,protein_coding,LOB domain-containing protein 23 [Source:UniProtKB/Swiss-Prot;Acc:P59467],2.989757764903248,0,1.5377459377206828,1.0453628119256622,2.0184160092887753,0,0.5807938067246372,NA,-1.0889127653786,8
AT5G48880.2,KAT5,5,19814395,19817955,-,3560,protein_coding,PKT2 [Source:UniProtKB/TrEMBL;Acc:A0A178UEC0],6.778471817555924,6.5369791431276685,4.686179335206145,4.729729372252095,5.831423808266194,4.656829463156757,0.157900650508316,0.619420278281077,-1.0911795687683494,8
AT1G63670.5,,1,23608090,23610653,-,2563,protein_coding,Uncharacterized protein F24D7.14 [Source:UniProtKB/TrEMBL;Acc:Q9CAD2],6.651369685661841,6.785457995141106,6.483950249900812,5.444780118775207,5.667872996736208,5.570268043550707,0.1062902916376951,0.5289211865452971,-1.0979104481171749,8
AT1G73850.2,,1,27767178,27770841,+,3663,protein_coding,Protein of unknown function (DUF1666) [Source:TAIR;Acc:AT1G73850],4.522774701274072,6.049201972030238,5.252340027644286,0,5.345823376294037,4.2788490550450655,0.2784213488587259,0.7534782407589804,-1.0983812049405577,8
AT3G51140.2,,3,18998182,18999904,+,1722,protein_coding,DnaJ (DUF3353) [Source:UniProtKB/TrEMBL;Acc:Q94C78],5.665650779059369,7.097528697510782,5.684825420083234,4.944333221282724,0,6.347483786090313,0.2984018431497671,0.7688584671056392,-1.0990515330390571,8
AT4G37630.2,CYCD5-1,4,17679353,17681194,+,1841,protein_coding,Cyclin-D5-1 [Source:UniProtKB/Swiss-Prot;Acc:Q2V3B2],4.725695124933475,4.6894161194701365,4.738550089003114,3.402581380531236,3.8301212627596493,3.7652619059862316,0.03750936566442699,0.32356310094764934,-1.0992751611857723,8
AT4G39860.4,,4,18499486,18501682,+,2196,protein_coding,Hematological/neurological-like protein [Source:UniProtKB/TrEMBL;Acc:Q9SMR7],4.448254655523664,7.078044188966138,7.214454197102154,5.842624954731211,5.805420709059077,4.956057636196899,0.18361079389850896,0.6580559335536246,-1.0996993736152036,8
AT4G16860.1,RPP4,4,9488466,9495837,-,7371,protein_coding,Disease resistance protein RPP4 [Source:UniProtKB/Swiss-Prot;Acc:F4JNA9],6.0652784289275665,0,6.452940277161821,5.869126367459747,0,3.864578521375148,0.5107092872494847,0.8839818232185205,-1.1036373281586016,8
AT1G31050.4,,1,11075413,11079253,-,3840,protein_coding,basic helix-loop-helix (bHLH) DNA-binding superfamily protein [Source:TAIR;Acc:AT1G31050],6.0652784289275665,5.810334082645925,5.602442937139302,3.5408770127637252,5.1937527642283365,5.043435810029179,0.03682046149384981,0.3218027915457806,-1.1036523650921488,8
AT5G57345.1,,5,23229291,23230749,-,1458,protein_coding,At5g57345 [Source:UniProtKB/TrEMBL;Acc:Q8LAD4],6.530156816138463,5.4038409867824,4.686179335206145,4.5448310446991815,4.2711510215942194,5.043435810029179,0.029278445612448235,0.2825506619226186,-1.106478937263677,8
AT1G10450.3,SNL6,1,3432160,3437979,+,5819,protein_coding,Paired amphipathic helix protein Sin3-like 6 [Source:UniProtKB/Swiss-Prot;Acc:Q9XIK6],7.46678715209767,7.279138126455737,7.59427926555355,0,6.77916532941175,7.073890329921766,0.5213823346735393,0.8884984026429239,-1.1067639698286245,8
AT3G44960.4,,3,16428334,16429377,+,1043,protein_coding,Shugoshin [Source:UniProtKB/TrEMBL;Acc:A0A1I9LT08],4.003966155346152,3.5877432418836714,4.180358500858131,0,3.8301212627596493,2.9603690990350424,0.38170814002135206,0.827113749544895,-1.1071725410178215,8
AT1G11330.2,,1,3809795,3813809,+,4014,protein_coding,G-type lectin S-receptor-like serine/threonine-protein kinase At1g11330 [Source:UniProtKB/Swiss-Prot;Acc:Q9SXB8],6.252102112078317,7.550554302619046,7.223669738778563,6.196611017420343,6.001397029557406,5.813393281822244,0.04574260821319982,0.3588059923438645,-1.1074430828778152,8
AT2G29210.2,,2,12558051,12562367,+,4316,protein_coding,At2g29210/F16P2.41 [Source:UniProtKB/TrEMBL;Acc:Q8L7W3],9.135090169520419,9.047649331813249,8.920248409742976,8.718480485257588,5.7519647753234375,8.010073361229926,0.059993909202757156,0.41037591957959235,-1.1078251619797923,8
AT3G13560.3,,3,4425191,4428199,-,3008,protein_coding,"Glucan endo-1,3-beta-glucosidase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q94CD8]",6.838056314768648,7.729804780361016,7.148242540121027,6.611962641753524,5.483382140201539,6.258981835442681,0.05512709630152538,0.3947252286559375,-1.1082185568658909,8
AT3G20280.5,,3,7071193,7074697,+,3504,protein_coding,RING/FYVE/PHD zinc finger superfamily protein [Source:UniProtKB/TrEMBL;Acc:A8MQI3],5.729975399151333,6.127111139355587,4.575364531374196,3.402581380531236,4.1105357690651685,5.381954149893253,0.3010342452218499,0.7706370970679437,-1.1099390269972935,8
AT1G02990.5,,1,681369,687385,-,6016,protein_coding,BEST Arabidopsis thaliana protein match is: CW-type Zinc Finger (TAIR:AT3G62900.1); Has 5847 Blast hits to 4410 proteins in 438 species: Archae - 17; Bacteria - 452; Metazoa - 2463; Fungi - 354; Plants - 306; Viruses - 11; Other Eukaryotes - 2244 (s /.../ NCBI BLink). [Source:TAIR;Acc:AT1G02990],6.634664704403041,5.494819029805245,6.95151362240304,4.254446689789234,6.7247088916274915,0,0.3096197317621495,0.7761010127128981,-1.1103665656324506,8
AT1G37150.8,HCS2,1,14174842,14177793,-,2951,protein_coding,holocarboxylase synthetase 2 [Source:TAIR;Acc:AT1G37150],2.7625979464845534,1.9091156171552768,2.52569632892835,1.0453628119256622,2.6054102972499362,0,0.4638229930350036,NA,-1.1110593248350078,8
AT5G15550.3,WDR12,5,5058672,5062095,-,3423,protein_coding,Ribosome biogenesis protein WDR12 homolog [Source:UniProtKB/TrEMBL;Acc:A0A178UL95],6.295258364511283,5.465125944637686,6.017121854143554,5.672499177886628,3.481724014703326,4.711211651496134,0.03043236427549655,0.2868240093273667,-1.1123310617565116,8
AT5G46030.2,,5,18670106,18671393,+,1287,protein_coding,Transcription elongation factor 1 homolog [Source:UniProtKB/Swiss-Prot;Acc:Q8LEF3],5.375150752732915,0,5.356549143964554,3.6670676531923707,4.724007764471898,0,0.5220313631218049,0.8887284181920557,-1.1155612878247922,8
AT2G42810.3,PAPP5,2,17811935,17816772,-,4837,protein_coding,Serine/threonine-protein phosphatase 5 [Source:UniProtKB/Swiss-Prot;Acc:Q84XU2],7.220387974675715,5.786522220894477,7.176991838234092,6.746696130888075,0,5.762795581829901,0.2828089463121123,0.7579924576516822,-1.1157886690444123,8
AT1G33475.1,PHYL1.2,1,12147188,12148380,-,1192,protein_coding,Phytolongin Phyl1.2 [Source:UniProtKB/Swiss-Prot;Acc:Q84WF5],2.4928626068883792,3.0615633034164684,4.102569480200594,1.6451347266440308,2.341563519858522,2.9603690990350424,0.3177473876702022,NA,-1.1171964321858758,8
AT1G79110.1,BRG2,1,29759158,29760691,+,1533,protein_coding,Probable BOI-related E3 ubiquitin-protein ligase 2 [Source:UniProtKB/Swiss-Prot;Acc:F4IDI6],6.089997898851233,6.008610657827863,6.139025142328784,5.174255224660195,5.515815893197254,3.765261905986231,0.00431752939056449,0.09025247444709099,-1.117348154463624,8
AT2G31940.1,,2,13580371,13581134,+,763,protein_coding,Oxidoreductase/transition metal ion-binding protein [Source:UniProtKB/TrEMBL;Acc:Q9SKA6],4.725695124933475,4.925765513389674,5.2879193502807995,4.332703338683257,3.7230723979143843,3.6585994201632306,0.04351311910509197,0.3505452917034027,-1.1183220764621293,8
AT3G51100.2,,3,18980631,18982291,-,1660,protein_coding,Altered inheritance of mitochondria protein [Source:UniProtKB/TrEMBL;Acc:Q9SD36],3.6521816931170914,2.483617156311411,1.5377459377206828,2.067520312751234,2.0184160092887753,1.5548667465212254,0.29529660427124227,NA,-1.1256920681013969,8
